EventID,StartTime,EndTime,ResourceID,VenueA,VenueB,Cost
5477,1352,1464,276,472,415,45
5478,8607,8736,116,24,144,15
5479,2290,2431,201,95,464,186
5480,9831,9884,227,81,51,134
5481,4841,4911,72,425,68,16
5482,4948,5000,209,238,278,55
5483,1953,2074,124,303,91,113
5484,6266,6349,244,440,428,11
5485,6491,6577,65,420,182,18
5486,3529,3590,119,301,81,138
5487,739,846,273,400,481,101
5488,124,201,78,24,215,34
5489,9585,9627,55,296,123,174
5490,3989,4073,192,317,116,135
5491,9899,10053,44,310,32,10
5492,952,987,95,363,298,175
5493,5596,5736,51,193,75,57
5494,5578,5704,144,359,253,26
5495,8423,8547,182,497,308,89
5496,40,185,297,319,416,46
5497,3717,3747,147,407,400,98
5498,3558,3622,120,43,493,108
5499,7679,7828,274,394,39,82
5500,5431,5557,149,226,376,83
5501,4015,4158,7,401,379,40
5502,10075,10079,181,101,347,167
5503,1710,1760,232,499,256,119
5504,6893,7032,175,30,177,55
5505,7715,7852,35,65,14,157
5506,2623,2794,45,421,359,175
5507,5261,5413,281,29,209,179
5508,1215,1260,80,68,126,27
5509,1865,1995,245,321,281,184
5510,7238,7274,198,323,423,132
5511,7005,7087,172,126,70,48
5512,3250,3404,64,277,183,159
5513,2544,2592,71,194,420,172
5514,8467,8569,263,189,213,66
5515,8158,8209,43,147,434,48
5516,9933,10042,99,12,21,17
5517,4011,4157,173,396,466,72
5518,9335,9502,290,465,357,48
5519,3986,4034,107,74,133,121
5520,5645,5803,195,195,314,63
5521,2077,2229,275,366,133,36
5522,8042,8213,104,411,350,137
5523,6762,6879,292,37,452,97
5524,3445,3609,72,22,49,35
5525,4502,4539,199,412,181,51
5526,7011,7141,150,95,221,123
5527,3609,3733,33,413,74,134
5528,2999,3100,162,483,177,66
5529,4078,4233,188,345,201,90
5530,6322,6472,211,134,271,122
5531,8377,8482,219,82,85,81
5532,9465,9568,189,426,62,15
5533,5027,5161,71,162,3,115
5534,9479,9542,291,215,168,108
5535,8746,8861,57,74,420,182
5536,888,1025,65,385,230,116
5537,8064,8139,119,379,164,189
5538,356,498,300,399,111,75
5539,4412,4477,38,68,295,38
5540,4934,5075,191,462,3,57
5541,2414,2494,150,458,253,128
5542,9012,9043,147,467,177,136
5543,9293,9441,71,192,60,143
5544,4772,4815,235,13,105,68
5545,10010,10079,69,48,150,125
5546,9101,9167,125,99,228,175
5547,2556,2600,291,358,361,79
5548,5188,5234,203,250,205,196
5549,7295,7328,203,101,209,171
5550,3599,3664,267,219,103,11
5551,1848,1895,71,453,407,48
5552,443,485,266,150,258,78
5553,2072,2201,130,396,494,149
5554,3334,3416,109,217,435,125
5555,9441,9568,12,485,405,140
5556,2726,2894,208,256,371,199
5557,1405,1487,196,5,437,95
5558,4148,4251,223,449,469,163
5559,2180,2216,288,190,470,117
5560,4586,4761,27,59,444,58
5561,2385,2481,190,391,444,33
5562,9239,9324,192,26,423,177
5563,14,63,56,461,170,84
5564,6414,6472,244,177,403,145
5565,983,1151,25,111,488,144
5566,8348,8525,19,147,131,173
5567,1116,1161,145,32,140,71
5568,1046,1165,208,198,458,140
5569,5569,5618,110,427,170,58
5570,8559,8615,141,264,331,65
5571,7820,7929,235,164,181,139
5572,818,898,22,320,328,13
5573,1689,1822,265,477,163,107
5574,4617,4761,57,250,431,125
5575,8993,9090,19,47,493,165
5576,609,678,237,405,467,178
5577,1682,1815,270,356,287,175
5578,3345,3498,53,224,48,37
5579,5993,6155,200,218,410,142
5580,6920,6978,44,292,293,130
5581,6314,6456,183,297,377,192
5582,8541,8622,102,82,212,26
5583,7806,7846,165,443,15,95
5584,8786,8869,192,98,131,101
5585,8832,8879,179,217,168,122
5586,2456,2625,190,127,187,71
5587,4054,4232,261,84,145,50
5588,6355,6487,73,49,240,189
5589,7896,8011,287,23,35,184
5590,5410,5578,138,476,218,119
5591,8979,9133,107,3,418,61
5592,105,173,264,175,105,50
5593,7569,7644,246,387,197,120
5594,9707,9880,114,131,163,27
5595,6078,6123,85,164,65,142
5596,6072,6178,219,55,496,71
5597,72,241,240,419,98,11
5598,8768,8942,242,65,454,194
5599,130,276,115,285,443,193
5600,2734,2887,244,241,234,39
5601,1980,2138,150,72,164,42
5602,7876,8035,200,102,1,164
5603,1007,1039,227,465,43,47
5604,1199,1241,73,367,440,81
5605,2307,2386,152,346,149,135
5606,3548,3591,179,379,338,133
5607,7324,7474,49,388,317,192
5608,6999,7059,297,299,324,131
5609,1774,1900,187,364,313,121
5610,5732,5864,207,395,234,114
5611,4849,4889,194,269,438,70
5612,3191,3294,137,9,315,192
5613,6007,6075,83,480,422,82
5614,2267,2394,187,101,400,127
5615,3281,3357,66,429,46,158
5616,1244,1340,125,320,361,13
5617,7514,7549,186,355,146,132
5618,3985,4122,26,391,59,95
5619,8074,8254,59,43,465,94
5620,608,662,23,36,204,191
5621,2480,2617,5,16,259,18
5622,2204,2336,179,287,293,193
5623,3423,3519,240,466,173,163
5624,7466,7638,105,113,164,83
5625,8316,8474,106,184,252,32
5626,9832,9909,56,146,293,113
5627,7733,7908,47,419,130,108
5628,3972,4131,212,325,199,82
5629,3933,4002,12,449,107,33
5630,8107,8172,209,217,187,47
5631,8494,8560,159,202,276,95
5632,4323,4395,256,343,66,84
5633,42,82,18,353,451,198
5634,2314,2349,280,201,341,22
5635,1414,1521,194,405,9,91
5636,1409,1589,13,287,393,96
5637,4584,4667,74,254,450,39
5638,6564,6645,30,451,331,188
5639,3246,3336,164,461,216,177
5640,3556,3683,103,416,7,32
5641,953,997,20,302,27,144
5642,9751,9931,121,34,284,123
5643,8536,8595,2,415,482,89
5644,8711,8752,89,270,330,69
5645,5503,5604,34,172,279,163
5646,2944,2986,118,26,473,77
5647,3614,3757,214,218,46,72
5648,6840,6970,88,274,470,174
5649,405,566,43,72,71,182
5650,7030,7193,35,179,437,156
5651,4965,5112,132,394,235,10
5652,5693,5779,38,425,442,32
5653,595,714,281,485,109,182
5654,4006,4038,222,255,477,61
5655,9906,10050,258,149,72,34
5656,9137,9316,64,383,158,45
5657,6917,7006,243,209,376,101
5658,471,527,208,416,249,119
5659,7846,7901,261,254,246,111
5660,2052,2217,278,415,491,65
5661,6703,6793,222,279,270,180
5662,5857,5893,45,374,336,111
5663,2645,2792,206,89,304,50
5664,3015,3153,222,223,228,141
5665,8435,8467,292,359,353,59
5666,7332,7463,44,487,203,93
5667,2769,2846,282,470,329,164
5668,8810,8840,238,150,298,159
5669,3962,4073,290,275,55,44
5670,5299,5416,245,246,239,48
5671,7107,7219,254,195,152,16
5672,8995,9073,286,190,492,199
5673,8719,8755,163,16,474,28
5674,4766,4827,226,56,457,109
5675,5401,5554,283,299,97,156
5676,1146,1211,181,445,203,99
5677,1520,1686,273,226,42,175
5678,1870,1978,270,220,21,24
5679,5915,5956,3,368,309,57
5680,4290,4389,93,268,486,124
5681,9194,9349,179,328,238,22
5682,3816,3850,73,302,101,14
5683,2023,2079,77,175,325,13
5684,1045,1204,201,428,321,19
5685,8083,8183,88,293,387,15
5686,6578,6696,77,93,83,68
5687,3097,3231,108,421,61,172
5688,9188,9222,197,87,454,20
5689,223,380,101,11,482,44
5690,4287,4361,198,334,364,118
5691,2275,2371,294,232,187,71
5692,7693,7796,13,358,415,93
5693,8107,8160,142,157,201,179
5694,9790,9914,209,348,398,136
5695,4189,4231,195,278,463,136
5696,3412,3534,156,130,482,105
5697,3585,3680,170,371,34,81
5698,6239,6378,282,500,275,179
5699,6862,6982,264,102,342,78
5700,8301,8381,152,288,380,68
5701,5786,5956,220,323,82,116
5702,8102,8187,223,201,425,86
5703,8480,8590,124,79,16,179
5704,7548,7699,187,269,242,11
5705,8321,8425,125,82,396,176
5706,6693,6866,112,337,425,176
5707,4125,4231,125,447,500,196
5708,7055,7171,275,17,183,16
5709,5006,5117,31,185,370,18
5710,9762,9836,273,138,206,128
5711,2706,2738,27,235,101,81
5712,2821,2901,291,24,357,129
5713,7320,7408,251,465,73,161
5714,5156,5255,177,342,322,185
5715,78,169,288,474,15,26
5716,6909,6974,172,287,180,38
5717,5805,5844,68,353,357,172
5718,79,185,176,12,337,57
5719,9213,9267,160,108,176,68
5720,1060,1125,238,306,136,185
5721,3809,3896,252,318,440,94
5722,3081,3131,52,58,73,71
5723,5776,5953,15,141,445,52
5724,6571,6692,95,454,236,77
5725,2441,2612,223,431,346,107
5726,3001,3119,57,355,27,144
5727,5955,6111,115,271,99,151
5728,5735,5854,150,176,489,30
5729,4252,4392,21,409,310,170
5730,1324,1503,119,166,49,30
5731,7809,7916,177,425,184,90
5732,3603,3749,17,473,392,116
5733,2223,2374,96,279,433,37
5734,6811,6957,103,127,227,74
5735,6312,6366,72,434,45,180
5736,5201,5352,192,494,217,194
5737,2732,2870,132,453,52,54
5738,6951,6988,264,132,270,40
5739,8374,8517,201,82,8,160
5740,970,1108,293,120,43,164
5741,7069,7160,11,405,433,70
5742,9792,9908,38,224,382,136
5743,971,1080,172,17,365,94
5744,9669,9837,74,470,421,42
5745,6861,7003,117,347,412,35
5746,2838,2923,144,401,118,145
5747,9110,9275,20,158,258,98
5748,1481,1585,78,30,75,104
5749,9958,10050,206,153,188,21
5750,2371,2542,90,403,370,70
5751,1754,1847,131,68,242,102
5752,6079,6222,194,239,95,165
5753,9988,10034,57,368,170,84
5754,9674,9710,147,322,133,59
5755,1393,1556,104,332,154,73
5756,7141,7266,116,469,408,31
5757,624,694,300,248,61,183
5758,1756,1868,9,209,76,184
5759,9577,9636,240,310,65,109
5760,5566,5612,232,110,439,51
5761,8343,8401,219,73,351,167
5762,1366,1409,258,251,118,168
5763,2549,2619,51,304,282,73
5764,6505,6680,39,403,165,123
5765,3568,3715,223,399,248,39
5766,440,561,71,290,264,184
5767,7392,7546,1,227,330,84
5768,5673,5723,192,443,101,24
5769,4166,4266,163,27,6,55
5770,96,159,194,381,414,143
5771,3998,4171,254,285,314,18
5772,3490,3599,178,451,29,53
5773,9739,9849,258,205,232,111
5774,773,863,25,140,5,164
5775,3370,3469,209,351,354,127
5776,5701,5807,36,275,365,195
5777,2395,2486,218,278,259,34
5778,731,780,125,426,282,180
5779,2165,2309,89,37,25,90
5780,1640,1732,126,144,193,25
5781,1647,1816,159,82,77,10
5782,1614,1704,275,337,281,53
5783,5925,6015,89,17,395,150
5784,3227,3276,199,268,63,195
5785,6735,6821,213,431,5,70
5786,8805,8979,45,333,481,189
5787,7846,7938,195,308,7,129
5788,8360,8468,249,220,247,57
5789,756,796,12,182,67,30
5790,4210,4265,26,495,243,12
5791,7483,7542,223,124,138,153
5792,5983,6020,273,430,311,92
5793,1707,1783,111,235,4,145
5794,6083,6133,57,452,400,159
5795,1318,1415,156,186,133,103
5796,6886,7036,73,316,203,98
5797,5544,5673,59,308,96,126
5798,7008,7165,41,121,225,124
5799,1905,2063,257,213,385,46
5800,6973,7064,300,182,206,37
5801,2203,2335,196,473,398,122
5802,8911,8997,13,191,187,136
5803,3399,3546,51,101,279,144
5804,7828,7931,24,85,374,45
5805,3562,3665,195,493,36,87
5806,4868,4998,196,91,254,118
5807,3355,3440,1,152,488,184
5808,1809,1857,235,214,399,34
5809,4885,4959,53,192,96,85
5810,8378,8466,58,308,204,146
5811,6905,6988,213,135,246,16
5812,4100,4229,161,194,276,154
5813,6348,6508,248,475,12,65
5814,6183,6354,287,400,493,69
5815,48,85,143,278,113,134
5816,9885,9973,206,374,117,186
5817,1290,1408,296,500,93,47
5818,9729,9788,86,248,479,24
5819,6280,6394,115,144,33,21
5820,4329,4371,194,381,480,185
5821,2378,2556,49,42,279,125
5822,2790,2852,263,81,144,132
5823,2032,2194,99,11,45,147
5824,1871,2015,299,396,485,112
5825,875,1027,172,347,230,144
5826,10040,10079,130,427,296,132
5827,4667,4845,230,320,308,24
5828,5172,5243,70,55,252,41
5829,1808,1909,280,438,210,95
5830,6840,6961,265,378,49,151
5831,8757,8813,5,222,40,136
5832,3461,3571,209,442,125,34
5833,6683,6764,49,87,306,128
5834,6005,6125,230,419,92,200
5835,6789,6845,215,306,157,165
5836,6725,6810,250,468,288,139
5837,1163,1215,294,430,457,64
5838,8610,8788,300,28,201,145
5839,2731,2773,59,391,107,174
5840,212,369,40,219,253,99
5841,3088,3161,59,200,114,186
5842,3186,3323,62,411,429,71
5843,1259,1409,270,169,138,158
5844,600,641,159,353,309,24
5845,3975,4126,84,308,183,85
5846,6087,6249,171,258,116,97
5847,6899,6989,281,389,426,41
5848,2509,2662,143,376,112,164
5849,2525,2592,165,398,493,97
5850,1734,1876,140,36,427,163
5851,3018,3130,286,451,450,27
5852,4162,4318,216,460,92,37
5853,2985,3063,208,416,20,41
5854,8880,9011,120,293,307,76
5855,5865,5961,51,423,107,195
5856,9090,9184,163,120,49,90
5857,6383,6468,27,309,125,12
5858,7705,7837,267,339,378,96
5859,755,935,220,357,339,88
5860,5936,6114,276,238,70,171
5861,4547,4585,288,384,313,164
5862,2880,2937,236,248,326,58
5863,5384,5437,215,206,261,26
5864,1090,1172,111,494,319,130
5865,3147,3286,232,15,245,187
5866,2229,2289,246,337,116,190
5867,4812,4844,93,157,68,176
5868,2812,2885,139,49,353,167
5869,8605,8693,32,211,345,72
5870,3028,3118,223,161,158,13
5871,1542,1711,52,333,405,89
5872,4754,4852,87,152,390,151
5873,4435,4504,16,81,355,81
5874,4008,4132,4,358,308,88
5875,7196,7331,180,360,458,33
5876,1933,2094,219,337,34,96
5877,6824,6924,5,314,411,157
5878,4669,4725,159,254,180,59
5879,8833,8879,99,240,20,91
5880,5096,5160,154,430,167,33
5881,914,1074,92,198,441,29
5882,1156,1192,103,163,197,91
5883,4377,4453,296,304,90,19
5884,2859,2950,246,196,365,107
5885,7090,7269,217,308,89,52
5886,9336,9454,120,119,276,108
5887,1528,1703,129,48,428,26
5888,8876,8955,9,428,319,69
5889,5006,5068,144,335,324,48
5890,4817,4847,194,218,345,55
5891,8394,8472,139,210,98,61
5892,4913,5075,276,310,118,70
5893,4216,4299,242,190,53,198
5894,8631,8758,224,463,314,75
5895,610,769,223,398,414,102
5896,4718,4792,146,128,373,153
5897,2893,3021,69,284,169,97
5898,341,486,138,105,175,15
5899,9463,9581,84,499,389,153
5900,8569,8694,140,451,472,132
5901,135,228,292,219,414,164
5902,6913,7015,168,108,166,163
5903,1574,1724,208,169,23,76
5904,7502,7563,282,268,104,11
5905,616,796,175,141,70,150
5906,8333,8479,109,479,141,82
5907,10002,10079,194,265,493,121
5908,7040,7185,276,313,297,76
5909,7487,7521,210,359,55,127
5910,364,504,300,27,44,76
5911,7214,7265,42,14,494,65
5912,8578,8674,230,53,173,110
5913,7871,7992,215,222,373,93
5914,0,116,40,278,373,139
5915,6920,6955,50,197,252,179
5916,4792,4888,289,455,371,184
5917,2960,3042,146,356,107,104
5918,10005,10079,295,265,168,14
5919,4558,4670,9,331,172,114
5920,6693,6870,118,249,176,89
5921,746,810,136,462,92,153
5922,7121,7169,242,426,360,147
5923,9630,9702,170,411,229,41
5924,4926,4964,67,170,29,184
5925,3943,4110,166,447,362,135
5926,7009,7083,193,448,426,87
5927,8424,8472,211,390,388,73
5928,8475,8578,294,126,389,114
5929,9163,9206,198,101,166,141
5930,5747,5833,10,369,431,31
5931,356,406,73,225,282,157
5932,6182,6297,44,496,413,166
5933,3414,3444,151,330,472,138
5934,6043,6110,251,236,180,144
5935,6161,6312,25,457,111,109
5936,5366,5502,76,27,485,59
5937,6921,7006,130,156,349,82
5938,3461,3557,207,261,400,163
5939,6185,6277,120,54,276,28
5940,2466,2546,114,190,226,183
5941,6908,6960,245,366,432,200
5942,783,927,113,430,64,124
5943,4939,5040,183,237,454,119
5944,2835,2970,70,199,126,110
5945,7282,7449,161,357,22,140
5946,10063,10079,251,417,254,77
5947,8123,8248,140,351,147,176
5948,3922,4025,258,365,172,45
5949,9624,9744,98,229,384,127
5950,4157,4194,123,244,200,129
5951,6879,7051,244,145,13,77
5952,2462,2497,246,216,240,100
5953,1319,1427,228,180,103,86
5954,1446,1495,163,387,242,63
5955,3407,3452,30,404,17,174
5956,762,938,143,379,18,114
5957,6104,6235,183,372,260,48
5958,3967,4071,135,176,126,144
5959,5464,5602,188,126,176,56
5960,3281,3344,211,221,17,171
5961,220,259,134,239,15,156
5962,1289,1336,31,377,126,88
5963,9583,9705,216,40,41,163
5964,9795,9953,291,303,377,112
5965,5150,5200,45,281,53,184
5966,5214,5372,111,384,493,124
5967,4533,4665,219,40,160,196
5968,5020,5170,230,218,473,33
5969,8367,8501,262,250,343,10
5970,4598,4746,299,211,205,181
5971,6281,6451,76,363,315,14
5972,6109,6173,189,207,176,163
5973,9603,9728,9,270,329,168
5974,1110,1210,85,360,120,187
5975,3793,3823,93,295,361,57
5976,8132,8270,147,438,9,90
5977,4558,4711,124,320,274,118
5978,2862,2931,35,130,29,100
5979,1101,1186,46,273,199,106
5980,528,636,249,158,231,72
5981,3493,3664,47,130,233,197
5982,8197,8313,86,134,234,86
5983,4955,5017,2,97,168,165
5984,4300,4402,53,9,477,182
5985,2727,2814,259,247,331,67
5986,5854,5905,276,469,383,184
5987,6656,6791,159,474,444,137
5988,7849,7956,49,105,47,62
5989,6004,6053,259,346,97,12
5990,2315,2435,264,192,101,78
5991,6855,6966,274,418,41,99
5992,3441,3605,276,187,327,52
5993,1948,2103,282,309,168,97
5994,948,1125,268,156,362,183
5995,1244,1317,284,193,170,102
5996,8500,8558,193,236,177,168
5997,2913,2998,276,106,483,34
5998,9627,9713,160,273,391,156
5999,1502,1672,22,375,29,60
6000,8730,8776,133,444,198,58
6001,4245,4307,89,160,469,50
6002,1684,1808,295,238,382,71
6003,852,1032,53,89,33,141
6004,5151,5220,242,464,99,85
6005,1485,1537,152,371,206,32
6006,3221,3314,43,171,452,174
6007,5838,5960,101,435,28,26
6008,5254,5341,20,98,31,88
6009,4863,4895,231,226,273,32
6010,1635,1677,209,185,315,150
6011,4965,5075,164,234,209,199
6012,7080,7170,157,167,454,87
6013,1960,2132,95,306,303,35
6014,2316,2450,137,175,79,24
6015,6831,6939,43,479,317,197
6016,1687,1722,215,498,54,187
6017,6265,6392,48,9,31,189
6018,8625,8688,82,341,129,44
6019,2023,2156,275,73,214,138
6020,2063,2131,43,325,416,137
6021,5830,5962,88,333,401,107
6022,9313,9440,75,16,271,59
6023,4439,4596,294,410,478,191
6024,1414,1444,6,177,292,68
6025,2279,2399,253,67,390,43
6026,9031,9177,26,361,104,50
6027,2388,2425,24,492,331,179
6028,7590,7688,287,174,316,136
6029,2110,2205,98,285,238,41
6030,2371,2490,46,152,172,57
6031,732,846,263,453,474,174
6032,377,444,265,205,9,107
6033,719,822,283,15,89,56
6034,4295,4328,215,401,184,86
6035,7816,7913,231,489,412,112
6036,9944,10061,22,368,297,15
6037,4213,4264,258,498,374,159
6038,8274,8388,224,201,494,186
6039,4253,4335,19,49,462,109
6040,5394,5514,221,413,69,66
6041,8434,8607,252,272,261,140
6042,7254,7381,178,218,357,167
6043,3893,3941,106,200,338,23
6044,6827,6889,71,432,303,15
6045,1444,1499,100,285,196,12
6046,4578,4731,142,341,386,124
6047,1304,1481,8,110,261,14
6048,3396,3510,63,390,370,196
6049,4200,4363,166,374,126,153
6050,2760,2935,149,158,38,160
6051,1999,2095,236,415,289,197
6052,782,904,120,158,226,42
6053,9188,9279,184,452,48,198
6054,6698,6849,111,328,29,154
6055,5429,5515,65,337,374,110
6056,8084,8116,285,131,443,140
6057,8471,8604,271,384,395,115
6058,5435,5562,77,304,457,52
6059,6022,6188,96,447,454,50
6060,8610,8682,275,462,1,38
6061,8633,8718,79,126,192,63
6062,683,824,262,264,176,119
6063,8768,8874,217,249,465,114
6064,8113,8271,10,313,486,112
6065,4563,4675,283,113,246,78
6066,4599,4776,167,426,295,131
6067,5484,5551,41,119,183,172
6068,3287,3337,245,166,460,98
6069,5402,5472,258,359,319,135
6070,4498,4665,235,495,142,32
6071,1054,1158,270,198,351,50
6072,7021,7164,166,390,62,176
6073,1930,2086,218,132,172,67
6074,4394,4528,183,404,163,28
6075,5868,6009,160,455,58,166
6076,6607,6749,272,307,219,70
6077,130,172,290,490,106,99
6078,8262,8339,32,428,57,111
6079,3140,3179,44,389,378,93
6080,9430,9581,80,89,473,81
6081,2368,2430,269,144,389,148
6082,3522,3630,86,246,196,115
6083,9065,9107,291,322,267,75
6084,7141,7183,43,412,325,139
6085,550,650,5,407,105,60
6086,4915,5086,3,37,430,95
6087,3590,3732,124,192,407,144
6088,6539,6671,249,54,476,98
6089,5346,5442,140,214,451,14
6090,5653,5745,300,79,457,110
6091,670,811,249,439,137,113
6092,2257,2413,70,25,323,95
6093,3378,3509,154,320,294,26
6094,1754,1823,272,421,179,114
6095,7281,7350,257,187,378,20
6096,2796,2847,183,497,165,194
6097,3563,3735,126,441,11,182
6098,8144,8290,175,448,164,150
6099,2273,2325,82,198,94,116
6100,4256,4341,190,204,245,174
6101,8388,8486,148,384,203,10
6102,7304,7477,12,426,247,97
6103,1346,1520,292,481,52,165
6104,8271,8317,234,248,192,104
6105,1122,1191,294,347,353,80
6106,4897,4951,158,310,400,52
6107,5555,5637,52,220,470,80
6108,8871,8946,267,389,345,72
6109,8476,8592,293,244,140,122
6110,7289,7430,180,195,400,91
6111,9541,9580,247,10,186,93
6112,4964,5061,108,327,428,88
6113,3647,3787,275,242,337,136
6114,1668,1784,211,410,289,54
6115,2307,2337,299,137,394,166
6116,880,1034,208,485,487,187
6117,3948,4054,58,178,108,102
6118,9727,9875,239,64,27,179
6119,782,840,64,487,171,174
6120,4133,4281,233,440,118,83
6121,10068,10079,124,340,37,178
6122,4299,4466,248,69,89,100
6123,5984,6133,257,173,206,75
6124,1701,1788,176,139,332,197
6125,7992,8101,49,202,274,94
6126,6129,6278,110,318,341,90
6127,2484,2574,75,275,188,105
6128,5726,5897,10,428,397,182
6129,9536,9654,249,383,307,87
6130,7992,8114,257,51,335,114
6131,6593,6634,80,404,460,145
6132,4300,4360,100,211,86,71
6133,3496,3603,228,1,154,14
6134,7618,7674,129,206,414,161
6135,7284,7338,131,374,253,181
6136,9664,9819,126,499,149,41
6137,9109,9228,164,293,175,20
6138,8490,8575,256,481,146,105
6139,6593,6632,63,237,14,58
6140,9969,10079,52,10,40,127
6141,5700,5737,21,389,54,122
6142,577,705,236,294,405,175
6143,4418,4595,18,251,279,120
6144,9787,9862,271,161,349,35
6145,6518,6587,57,384,409,103
6146,9474,9564,282,395,406,159
6147,6950,7093,206,347,128,100
6148,3243,3382,250,123,189,182
6149,5833,5997,209,24,251,24
6150,7445,7507,69,274,276,64
6151,4425,4476,110,119,411,98
6152,1744,1823,4,39,140,58
6153,772,921,159,85,253,172
6154,5075,5163,222,208,436,182
6155,3686,3796,246,365,396,196
6156,9302,9437,227,394,420,26
6157,4391,4554,12,101,361,180
6158,180,223,234,345,370,68
6159,5967,6108,187,288,417,49
6160,6387,6423,263,90,499,97
6161,2973,3109,122,460,374,130
6162,9687,9784,35,73,454,139
6163,8570,8699,220,481,299,36
6164,1449,1511,66,490,101,52
6165,1237,1334,86,166,444,50
6166,6186,6237,56,300,251,174
6167,8954,9129,76,432,171,168
6168,5015,5145,164,232,494,77
