AthleteID,Speed,Endurance,Strength,Score,PatternData
5604,20,30,39,128,ADABDACCBCDCBDDABBAD
5605,5,72,63,176,ABBCDBDBADACDCDBBCBA
5606,19,76,62,207,BBDCCACCBABACBBCADDC
5607,23,36,53,161,CDBDCDDCCABDCADBCDAC
5608,10,38,92,196,BAADCABACCACAACADACB
5609,5,67,84,203,BCBADCDDDAABCCCDDBAA
5610,21,89,95,273,CADCCDADABCACCCDBCDB
5611,14,88,47,186,CBBADBDDACCCCDAACDAA
5612,12,93,68,219,DBDDBCBDACDAAADACCCD
5613,16,72,68,206,BCADAADCABDACCDBCDCD
5614,21,95,90,272,CDBADDDDABBDBDDCDBCD
5615,22,40,58,171,DADAAADCDCACAAACCADB
5616,19,31,44,135,ADCCCACBADADBBBACBBC
5617,26,36,78,205,AACDDBBACCBACABADCDB
5618,29,77,33,184,CBCCBDCDBBCBCBACAACA
5619,9,64,91,218,BCDCCCADCBBBADDDABBC
5620,14,34,41,123,DCACBCBACDBCCCAACDDC
5621,21,91,26,172,DDAAACBDBDACABAAAADB
5622,27,68,49,195,DCCDBCADCABDACCADADD
5623,5,77,59,175,BAACBAACACDBBCDCAADA
5624,27,24,71,184,ADAABCADACCCDCBDBDBD
5625,8,37,57,138,CCBADDCDBACCCBAADDCC
5626,30,23,34,134,ACDCCCDBBDDCACACDCDB
5627,6,40,64,148,BDBCADCCBAADCDCCDCAA
5628,24,31,75,191,CCAADBACBDBDBDCCCCCC
5629,25,46,49,169,BDBCCBDBCACAADCDDCDB
5630,16,59,32,139,ACDDDDCDBDDBCBDACDAB
5631,18,52,26,127,BACBBCDCCCDCCDBBCBBB
5632,16,86,35,170,DCBBBBCDDCBBBABDBCAB
5633,10,82,39,160,BBDABDBCABAACCDCBCCC
5634,13,21,31,93,CBDBBDABBDADDCACDDAA
5635,22,21,53,144,ABADCBABDDBACACBBBDD
5636,25,99,63,243,BBACABDDCCAAADCBCACB
5637,24,62,94,251,ABCBBBCABBBBADDACCDB
5638,30,99,91,295,CBBCBDACBACADDAABAAD
5639,23,78,36,178,DACBCDBACDACACDBABBB
5640,26,38,72,198,AABCCAACACBBACBABCDA
5641,18,60,36,150,ACBDBBAADACDBBBADDBD
5642,26,47,34,150,ADBDBCBBCDCDBBDBBCCA
5643,21,85,33,176,ABABCADDADDBABBBBCBA
5644,20,83,22,156,CACCCDDCABCADABDBCDD
5645,8,87,54,184,BDDCDDDADDCABACCACBB
5646,23,80,95,268,AAAACBBDCCADACABBCCD
5647,8,81,80,217,DACBCACABDBBCBBCBBDC
5648,22,22,35,118,DADBACBCCBCCBBCDCCAD
5649,14,47,58,162,BDBCADBABACCDBCCADAB
5650,18,47,55,165,ABBAADABCABBACDCBCDD
5651,5,63,48,145,CAACAACDCDBACCDCADBD
5652,29,32,49,163,DBADBDABCBDDADBBDCCD
5653,27,21,80,195,BABCCCDDBCDAACDDDAAD
5654,27,72,45,193,ADCCBACDBDBABCACAADD
5655,8,67,41,144,ADCDBAACCADDDBAACAAA
5656,14,93,25,158,DBADDCDAAAABACDBBCAB
5657,14,47,60,165,BDDDDADBADCBBADACBDC
5658,23,57,58,190,ABBDBDCDCDDABDAACADD
5659,19,35,67,173,ACBDCBBBBDADBCACDBBD
5660,14,39,51,143,CBABDCABBDBDADADDCCD
5661,30,82,91,278,DDAADDDCBBDDBCBDDBBB
5662,13,60,89,219,DABCCBDADACDCCACDAAC
5663,13,65,64,187,BAABAABDBDDACAAADAAC
5664,30,39,89,232,DDCBABCDABDDDACCCDBD
5665,5,79,56,173,CAACDBDBAADCCBBCCBAD
5666,16,76,98,255,DDADBDCDDBDDDBDBADAB
5667,14,74,94,243,ABBBCDACCAACDDCBDDBC
5668,23,87,70,238,DDCCABCCACBADCAACCCA
5669,5,68,25,115,DBDABCDACABCBCACCCAD
5670,22,75,41,180,DCDBABCCCCDDCDDAABAA
5671,29,48,27,146,BBDCCCCCBACCBCDBCCAB
5672,24,22,61,161,BDDDDAABACBDACCABBBA
5673,19,71,27,149,CACDDABCBDCCBABADCCB
5674,15,88,26,157,BAACBCCBCBBDBBBCCADA
5675,28,85,50,216,ACCAACCCCBBBBBACCCCB
5676,27,36,23,124,DCCCBADDBBBCDBCCCACA
5677,17,53,75,199,DADADDBDDCCACDCCDCBB
5678,26,46,61,189,CCDBBBCCDCBCDABDCDBA
5679,5,96,52,184,CAAABAAAACDADBBBDCAD
5680,21,67,31,155,DAAADBACCACBCBBBADCB
5681,13,54,95,222,ACCABDABBDBBBBCCCDCC
5682,22,52,48,168,CDBACDBBBCCAADBBABDC
5683,5,79,26,128,DBADBDCCDCBAACBDADAA
5684,20,46,37,141,CBCAABBCBDDCBDDAACAD
5685,25,100,59,238,CCAAADCCABCBADDBABCA
5686,30,72,61,223,DCDDCABCCBCDABCADDCA
5687,28,89,39,203,CAACDAACDBDADCCDBDBB
5688,26,70,52,200,DDBDBABCDAADABABDBDA
5689,27,81,90,270,BBDBBCADCCCACBDBCACD
5690,8,72,84,214,CABDBACBCCDADACDDABA
5691,16,56,30,133,CADBCBCBCBCDDDABDCDB
5692,14,65,67,193,BCDBCBCBABCBCDADDBCA
5693,20,68,67,208,ABCCADABAAABDCCDCABC
5694,15,100,78,247,ACCAACBCABCABCCBCDAD
5695,13,84,26,149,CCDABBCBADBDCDBBAADC
5696,17,37,99,219,ADADDBDAADAACBACAADA
5697,27,97,37,206,CBCACBDCCDACDACCBDBD
5698,6,89,22,134,DADADCDABACDDACCBDCD
5699,17,88,33,171,DDACDBACAABBDDCBBBBB
5700,11,56,27,118,DDBCDBADDDBACDDBCBDB
5701,15,26,42,119,BDCBAABBCBCADABDDDCA
5702,22,27,49,144,DAAADCABDAABCCDCDABC
5703,28,44,96,244,CDBAABADABACDDADBBDD
5704,25,62,25,149,CCBDDDDCCDAADCDBCBBA
5705,17,91,60,215,CDDDBACBCCDBBADDDBDB
5706,18,26,21,93,CDBBADCACCACCCCBBCAA
5707,6,36,65,145,ADDBCBBBBDBBBAAABCDC
5708,30,46,98,253,AADBAAAACACDACCADBAD
5709,25,24,77,189,CCABADBDBDCCBCCDAACC
5710,25,98,34,199,ABBBDDABBCCADDCBBADB
5711,7,95,76,223,BDDBDBBDADCCACCCAAAB
5712,5,51,48,133,ADCBABDABACADADCCAAC
5713,6,49,21,92,BDCCBABDBCCBADADCBBA
5714,28,56,38,169,DADDACBBAABDDCDDBBAC
5715,9,40,53,137,ABCAABDDBDBDDCACBBDA
5716,12,88,24,148,BBDCDDCDABCBDCBBBDAD
5717,28,47,29,146,AABADACDACACBCABDCBA
5718,12,51,46,144,BBDCDCAAABBADBBDCADD
5719,7,93,68,209,ADAABDBCCCABDBAAACDA
5720,12,94,39,176,CCCCDDBAACBDBDBBBCBC
5721,15,53,63,177,ABBDDCACDBDACBACBDBC
5722,26,85,55,219,CDABCBBCBDCABABCABCC
5723,30,77,29,180,BCDCBCBAACADAABDCDDA
5724,27,57,78,228,CCDADDDACAACADDBCCDD
5725,15,38,94,209,BAACAABDACCCAACABABA
5726,15,48,83,202,DBBABDABCACBCCBADADA
5727,13,30,97,201,BADBACCDDDABDACBACCC
5728,21,44,69,189,ABCCBCDBCCDAACDABBBC
5729,15,59,99,237,ADDCABCCBCBBADCCBBBC
5730,24,43,61,182,DBDDBCABCCCAADDBCBAB
5731,24,37,36,139,ACCADBDDDBBCCDACADDB
5732,20,37,27,117,CBDBBCADACDCBDBBBBAC
5733,16,85,83,241,ACADADBDCBBBABCCADBA
5734,21,86,36,182,CBABBBDADBDAAABCACAC
5735,25,68,42,181,BCCCDDCBBAAAACCABBAD
5736,24,52,65,197,AABBBBDDDCCAACCBDBAB
5737,15,43,86,202,DADDBDBCDABBDDCCABAD
5738,30,25,97,230,BCCCABBDDBCCDCAAACBA
5739,22,77,65,218,CDBDABBADDCDDDCACACB
5740,26,48,53,179,ADAABDDBACCCCDBBAACB
5741,10,44,83,188,BAAADDADDCABDAAACCBC
5742,27,31,40,145,ABADADBCCBCACCDCCDDD
5743,20,49,62,182,AAADBACCDDCDCBCDCDBB
5744,7,41,84,181,BACCCBDCBACCAABACDCD
5745,15,79,62,202,DCBADACCADBBBABDBBAB
5746,23,91,35,189,ACBACCDCCBCBAACBDAAD
5747,10,75,69,198,BBCBDCACBACCCCBBABCD
5748,17,76,34,161,CDAAACDAADADBBABAABD
5749,23,61,34,158,AACCDCBDCDBBACABCBAA
5750,15,58,94,229,BDBBCAABACDAACCACDDA
5751,6,41,61,144,CCCDDDBBBBDDAAACABDD
5752,30,28,71,194,CDDBBABDADBBBBCBCCBA
5753,27,58,50,187,DADCDCCBBADBCCBACBBC
5754,23,43,60,179,BDDDCADCACBCACACCBBA
5755,13,63,70,194,AADDBCBDCCDADCAACCBA
5756,21,62,40,164,AACDDDCCBDDADDDCBDBA
5757,16,96,26,167,ABDAABCACAAACBCBACCA
5758,8,82,70,203,BCCCBABBDDCACCCCCCAA
5759,17,64,69,201,DDAADCCBACCADADAABBD
5760,27,33,81,208,ACDDBBBDADDDCACBBCBB
5761,15,85,71,221,BBCAACDADBBDABDCAAAA
5762,17,21,43,119,CDCCCCBBDCCDACCDADBA
5763,21,61,71,209,BDDDCBDABAACBACDACBB
5764,8,88,61,195,BCABADBDDCACBBCBCCDD
5765,5,99,59,197,DDACBBDCCDBDAABAABCA
5766,16,69,83,225,ADBCCBADDCACCCBADDBA
5767,28,43,61,190,DACCBACDADBBCACCDBAD
5768,19,89,49,200,DDCABDAADAACACDADDAD
5769,5,81,75,203,CBAACADDDDDBCCBCBDDA
5770,21,87,70,234,CBCABCABBBAAAACBBCAD
5771,19,56,96,238,ABADDACDBCCDBCDCABCA
5772,15,51,40,141,ADCDBBCDCAABACABCCCD
5773,26,94,67,246,DBBDABDBDAAADAABDDDD
5774,20,94,41,195,CDDBBCADDADDBCACBCCB
5775,20,97,77,252,DBCDADABDDBADBDBDADB
5776,26,57,72,217,CBBAABCDBACBBBBDBDBB
5777,7,58,36,126,DADDDAAACACDBCACCBAD
5778,5,40,21,81,CAABBCAADDABABDCCBBA
5779,21,79,49,194,BDCADAACDDACDACCDDDC
5780,29,23,84,207,BBBCDCBAACCCBCDCBADA
5781,27,75,23,163,BBDDBBCACDBDDBDDBCBD
5782,13,43,91,205,BACDACBABABBABAADADB
5783,9,52,33,119,DADDCCBCBCCBACCDABCB
5784,8,38,76,168,BADCABDDDBBDACABCACD
5785,14,22,79,168,DACABBCBBCBCBDACAADB
5786,19,27,85,192,CDDDCDABABCCADCADBBA
5787,15,95,20,155,AADBACACAABACCABCAAD
5788,26,27,72,187,CACAACCDABCACAADDABB
5789,22,74,41,179,AADABBBDCDCCCBBCCBAA
5790,24,45,89,226,CBBADCBDDBCBBCABDDBD
5791,21,75,46,186,CCDBDCDADCAABBAACCCD
5792,28,89,41,206,CBCCCADDCDCBBDDACDBD
5793,12,66,28,132,DADDBADCDBDCACDAADDD
5794,28,59,86,244,CDAACCBAABBCDAACDBBB
5795,6,99,31,157,AABADBDCACADBBDADCAD
5796,5,55,71,171,CCCCBDAAABABBAADBBBB
5797,16,52,92,222,DBCBCDDADAABBACADAAC
5798,13,54,55,162,BDCBBDBACACDBAADDDBC
5799,16,40,95,214,AABDCADBBACCBDBACADB
5800,8,38,94,195,CAACABCBDCDCACADBAAD
5801,9,39,39,115,CBBBACACACCABADBCDDD
5802,29,27,66,184,CADCCCBBBBACBCDBACBB
5803,9,26,97,189,CCDCCCBCAAAAACBBBACD
5804,22,90,59,222,DBCACCBDBAAAACBDBADD
5805,11,45,55,149,DACDBDCCADDDDDCBADCD
5806,5,57,70,172,DCADDDBDCACDCBCAAABB
5807,21,37,26,118,ACDDCDBABDBCDCBCABCD
5808,9,25,35,95,CCDADCABDADCCBDDBCAC
5809,11,95,63,211,CBCDADAAAABBBDDDBABA
5810,22,41,25,122,CCBDACABBABACBBBABCD
5811,25,50,53,179,BCAADDCABDCABCACBCCC
5812,6,81,83,217,DBACDABAABDBDABDCABC
5813,8,39,94,196,DABBACCDDDDBAABBAACC
5814,17,71,23,139,BDBABBCAADBABCCACBBA
5815,18,58,46,163,BCCCBCCCCABADDBDDABC
5816,5,58,41,129,DDDDCDBDBDBDDBCDCBCB
5817,9,52,28,112,ACAACDDCABDACBBADCCD
5818,14,89,88,249,CDDACDDCCCABABCACCAC
5819,21,79,38,178,BDCADCCBCDDCCCCCBCAA
5820,9,47,31,111,AADCDADAACAAADBCADDB
5821,21,95,43,201,CAAACADABACBBAACBBBD
5822,10,99,52,197,BCACACBCBDDBCDBBBDDB
5823,14,52,91,216,AACADBCCCACDABBBDDAB
5824,13,83,27,149,DBDACDADADBBBBACABBD
5825,21,92,63,228,CBCCBDBACDCDABDDDCCB
5826,21,73,94,256,AADCBBCDADBACDDDDDDD
5827,21,55,22,130,BCBCBCCAACBDADACAACC
5828,30,30,67,190,BAABADACBCCCBDBBBAAA
5829,26,67,60,209,DBDADDCABDCBACAAACBA
5830,20,91,39,189,CDADBBBAABACCADBABBD
5831,5,48,84,184,DDACABDCCABBDDABDDBD
5832,7,36,35,102,DDDCDDBCBBABACBCACCB
5833,26,92,63,238,DBCDDCACDBBABCBABADD
5834,11,96,81,239,CDBDABBCCADDCBCBCDAA
5835,16,40,43,136,CAABCBDADABCBCBDAABA
5836,12,77,81,222,BCDABBDAAAAACCCCACDB
5837,19,89,35,179,CCBABBADDBBBABCDADDB
5838,16,84,28,158,AAADABAAAADADCCDCABB
5839,19,78,80,236,CDCDDBACDABACACAABDC
5840,26,21,97,218,CADADCAAABBCBADDBDAD
5841,24,20,70,173,CBAABBBCBADDABBBCDAB
5842,25,58,45,175,DBADDBCBDACCABCADBAB
5843,5,67,73,186,BBCBBCABAABBBCCDBBBB
5844,7,40,28,96,CABDCCABACACDACDCCAA
5845,9,21,29,82,BAADABDABADDAACCBAAD
5846,28,71,90,262,BDCBABBCDCCDDDDCBCAB
5847,8,48,79,182,CAACCDDBACDAAACDBCCD
5848,24,20,87,198,BCDBADDDDDCADAABDADC
5849,29,77,41,196,BBBAADBACCAABBDCACCB
5850,11,88,83,234,AADDDCCCDCCBACACCCAA
5851,23,22,86,197,BBBCBDACDADBDCAABACB
5852,10,35,31,101,DDCBDADDADDDDDABABCB
5853,5,92,52,180,CACCADDADDDADBCADDAA
5854,24,62,37,165,CDCCABDBDCDAACADADDA
5855,5,59,88,201,DDCBDDCACDADADADCCCA
5856,20,95,39,193,CBDCABCDACDAABCBCCAA
5857,8,68,49,157,BBDCBCCDDDCBDDCCAACA
5858,15,28,39,116,BBCCBAADBDCBCCCDADBA
5859,26,56,98,255,BDAABBDBDCCACAACADAC
5860,5,86,26,135,DDCBCDBCCABCAADBDCDB
5861,20,93,58,220,CADDACDADDACCBBABCAD
5862,6,44,97,201,DDCDAADDDCDACDAAACDC
5863,13,54,30,125,ADABDBDDCAAACCDDDBBD
5864,13,76,68,204,CBCDBACDAADBDBCBCDBB
5865,20,80,84,246,ABCDDBBDBDDADDDCADDA
5866,14,52,36,134,BDDCBDACDDBCCABBADBC
5867,23,82,27,168,BDBBCCBCACBDCDDAABBD
5868,24,81,25,166,ADABDAADBCABAAABBDDB
5869,26,44,21,127,AAAABDADCACDDBCDBCBB
5870,15,54,55,166,AAADCACBDACBDDBBCADA
5871,23,89,56,219,CDADDBDCACCCDBBBCBDA
5872,18,81,88,249,AADDBDCADBDABDBCABBA
5873,6,41,45,120,AABBACACDADAAACDBCBC
5874,28,22,54,159,DBDBACBDDDDBDCCDCCBB
5875,12,21,74,156,CDDCCDDBCABDDCBBDDAB
5876,10,20,84,166,DDCDBCABDDAAABACABAA
5877,5,95,77,220,BADBBBCACCDBBBACABBA
5878,26,84,68,238,DDDBACCADCABBACAADBB
5879,24,25,21,104,CDDACDBBABDDCBBDCDBC
5880,10,72,35,144,BAADCBBDDDADAABBBBBD
5881,21,55,43,161,CBCCBBADBDCDCBBDDAAC
5882,29,23,75,193,BBCABDACDDDBBABDCCBD
5883,5,49,95,201,ACBCACDDBDDABACCBBAB
5884,8,28,91,180,AADBDCCDDCBBBBDBBDCD
5885,6,94,66,205,ADACDABDADCAADDDADDD
5886,12,28,26,91,CBDDBDCBADBCADDACDAD
5887,25,80,74,241,ACDADCBDCBBCBBDBBDBB
5888,24,52,24,136,BDDCABDDCBBABAABBABC
5889,10,75,47,165,ACBDDCBBBBCADCADDABC
5890,22,79,80,243,CCDCADADABCDBBACDDAD
5891,27,23,49,150,BCCBCADDADBCAAAABABD
5892,17,66,69,203,ADBAABDADDDBBABDBCBB
5893,29,32,39,148,ACAACABCBDCABBBACAAA
5894,27,89,26,182,CDCAACCCDCABBCBCCDDB
5895,14,75,32,151,ACDBBDCBCDDBBDCCBCCD
5896,18,48,95,226,ACACAADDCBAAABADAADD
5897,14,50,21,109,CCDABBADBDCDCBDDBCAA
5898,17,50,52,162,ACBABDAAAAAAADACDCAB
5899,10,88,85,235,BDACBCAABCDCAAAAAAAA
5900,11,48,61,161,CABDBBABBAABDDCCCBDC
5901,10,40,55,142,CDBCCACDCDACCADDBADC
5902,5,67,50,152,CDBDACBDDCBDDDBDCAAD
5903,13,93,59,207,ABCBCACBABDACCCADDDD
5904,17,63,95,239,CBCADADAABDADDDCDABB
5905,28,98,62,247,AAACACCCBACDCACCDCBC
5906,18,35,80,191,ACACDDBCABBDCDCDBDDD
5907,10,79,33,148,AAACDBCADDDDBCCDABDC
5908,24,32,26,119,DDBCCBDDCCDAADBADDBB
5909,16,100,55,214,BACDDAABBDBDDCBCCAAA
5910,12,36,26,99,CCAADDBABBAABBCDDDBD
5911,27,50,82,227,CDABCCCDACBADCCABADC
5912,29,81,21,170,BBCCACADACBBCDCBDBBB
5913,20,96,64,232,BDABACCDCAABDABAADCC
5914,5,88,74,209,BDBABABDCCCCDCCDDDBB
5915,14,78,100,256,DBBADADABDBDCAADACDB
5916,12,61,85,212,DBCCBDBBBBDABBDCCCBD
5917,16,30,91,198,DDDBCABAABBDDADADDCC
5918,11,54,29,119,DBDBCDAADCDABBBACDBA
5919,6,81,50,168,CAADBCACADDCADDDBBDD
5920,8,56,91,208,CDBACADCCCDCBADDCDDA
5921,8,22,73,147,CDACACCCADDCBBCADCBB
5922,6,98,73,219,BAABBDBBCCDBABCAABCA
5923,18,24,59,148,CDABBCCADCBDCDBBAABA
5924,12,21,71,151,DCABCACCCBABCCCBDCDB
5925,10,68,88,220,DDBDBACBABBAADDCACCC
5926,25,26,55,158,BCBACDBCDDDDCADCBACB
5927,19,48,53,165,CBCADDCCCACBDBADCBCD
5928,13,50,91,212,DBACBBCCDCAADBBDABCC
5929,10,33,62,146,BCCACCADABCDDAAABCAA
5930,30,92,26,191,CCCDDCCCACDCABDDDACD
5931,29,89,51,223,DAAADCBBABDBCCBBCBBD
5932,22,99,34,194,BCDAABABCBBDDDDBCBAD
5933,15,37,20,97,CBDCCBDADCCACDBCCCAC
5934,12,44,94,209,ADAADADCDAABADCACADD
5935,17,61,44,161,CCCCBCCDCDDCDDACACCD
5936,29,25,37,138,ACCAABCAAABAACADCCBD
5937,26,98,85,277,BABDDBCDBDBABBDBDACB
5938,28,62,26,157,ACCBBDDADDBBBCACBDDA
5939,5,49,93,198,BDDBBADBCAABDAADDABA
5940,16,23,98,202,CCCBDBDBCBBCDBACDCCB
5941,8,72,63,182,CBDADDACCAAADCDDACAD
5942,16,30,58,149,ADDACDDCCCDBCACDBBDD
5943,28,81,93,276,BBDCBBCACDCBCABBADBB
5944,6,56,43,132,CCABCACBACCAACCDBBBA
5945,19,23,51,137,DBABDDAADDBCCBADADAC
5946,30,40,40,160,BDCBCDCADACBACCBDCAA
5947,17,98,30,177,AAACCBCBBAADDBCADBBC
5948,24,97,41,206,BADBCCCCDCBBCAACBDCC
5949,20,79,57,204,DAACDBABAABBABBCDDDA
5950,8,21,56,121,ACBBACBABCDABACABBBA
5951,10,23,36,97,AADADCAADADBCBABBDCB
5952,16,60,21,123,BABDCBDACBDAACDADABC
5953,20,97,76,251,CDBCADCBDAABCBADBDCB
5954,14,99,89,260,ABCDDDABADBDAACBDADC
5955,17,79,65,210,BBBDBBBADCCDACBBACAB
5956,11,49,94,212,ADABACDAADBAABDAABCC
5957,25,56,30,151,DBDCDBDCABDDBCBADACD
5958,20,76,67,216,CACABCCDDBCDBCCCCCBB
5959,24,35,31,129,BADACCABBBABABCCDBBD
5960,28,68,21,155,CBDDABDDCABBCCBDDCBB
5961,14,33,56,145,CDDBDABAACACABDDADCD
5962,7,47,29,104,CABBDAABADADACAACBBB
5963,9,89,41,168,BDCCADADDBDBCDBBCDBC
5964,15,24,75,166,CBBADDABACCBDAACABAA
5965,23,80,56,210,AADCACCCDDDDCBABDBAA
5966,29,63,49,194,DAAAACCDDBADDDCBABCB
5967,7,79,21,124,BDBADACBBBCADDDBCCAD
5968,17,97,21,162,CBBDCDDADAADBDDBCABD
5969,14,73,30,146,BBDDBADDBADDADDCABBB
5970,24,59,47,177,AAAACDDAACCACCADAABD
5971,14,83,75,223,DAABBCBDBAADABDACCBC
5972,12,34,42,121,CCCDDAAACBDADDDCABAB
5973,14,65,48,165,ACADDABCCABDAAADCDCD
5974,24,33,71,187,AABBCCAAABCBDBBBDDDA
5975,28,80,58,223,CDAAABBBBACABDDDCACD
5976,13,30,62,149,BAABDDDCBCADAADBDBCD
5977,23,26,65,169,AACABCCDDDCBBDCABCBC
5978,17,26,49,133,CBADDCBADDAABCDABBCA
5979,16,79,33,160,CDBDCABCDDBACDBDADCD
5980,22,42,93,225,CDBCABADCBBCDBCCCDBD
5981,15,77,30,152,DADBDACACABDBDBDCBAC
5982,21,45,69,190,ADDBACBBCDADAADBADDD
5983,16,100,24,168,CBDDBADBBABDDBACDBCC
5984,30,24,59,172,CDBCACDCDBBBDDBCDCAD
5985,21,96,62,231,DBAADCAABDDACDADDDAB
5986,27,33,74,198,BAADCBCBADDAAABBACDB
5987,17,68,47,172,DDBDCDDBDACCABBCDCBD
5988,27,99,59,241,ABDADDDACCACCBBBDCBA
5989,25,36,33,135,DBDDCCADDBCBDDDCDCAB
5990,24,58,32,154,ABBABCACABCBACAACBAC
5991,30,98,44,224,BBBDBDBBDCBBACCDCDCB
5992,18,32,22,101,BCABBABCACCBDDBBACBD
5993,22,97,66,240,CBDBBAADDACDBCBDCCAA
5994,20,89,78,246,AACDAADABDCCDADCBBCA
5995,10,36,72,164,BABBDCCAACCAACADDAAB
5996,16,33,92,203,ABDCADACBDABABDAAABB
5997,19,28,30,111,DDBBCADCDCCABCDDCADC
5998,16,91,21,154,ACCBADDDACDAADABABBD
5999,10,99,74,230,ABDAACDADADBDBBAADCC
6000,6,88,66,199,BACDDDBCBBBDADDBABAB
6001,25,71,97,266,DDBCBDBAAADCBCADBDCD
6002,8,99,96,259,CADCDABCCACCDAADBDAD
6003,29,58,75,228,ADCAAABDBBBAACACCCBA
6004,28,96,75,264,ACABBBBCDCCDCABBCCDA
6005,5,87,86,226,DADADDCCCCDCCCDDADBD
6006,23,44,76,204,CACCBBDCBCDCADABBCCD
6007,20,62,39,160,DDABDDCDABBADABBBDBD
6008,7,32,22,79,BABCCADDCCBCABADADCA
6009,14,53,42,144,AABABACDBABCDBBBCDCC
6010,26,80,60,222,ABDCCADBCDBADDADBCAA
6011,13,47,87,203,DBCBCCABCBCCDBCABDBD
6012,15,69,20,129,CAABBACCABDBCDCACABA
6013,29,41,29,142,ACAAAAACBBADBCBACDDB
6014,5,98,24,144,CCACDABDDDADAADCDCDB
6015,6,85,47,167,DAACDDCADBACBAABCABD
6016,16,67,81,220,DCDDBDBAADADCDAABCCB
6017,12,50,94,215,CAACBBCAABCDAABDADAA
6018,9,56,56,158,CBDDCBBCABDBBDCDDBBB
6019,15,34,54,145,BDCDACCCDCCBDDDCADBD
6020,15,71,29,144,DDDACDAABBCCBAAACACB
6021,8,98,23,148,CBCDDDBBDBBDCDCAABBD
6022,10,50,96,214,ADACDCDABDBACCDBACAD
6023,13,34,57,145,CDCCADDAAABBACBAAAAB
6024,11,51,27,113,BDBCCCDBDCACABAABAAB
6025,12,90,26,153,AABBDDBAAADBBABABCAC
6026,15,73,98,250,DBDDBADDBCABCDDAAACC
6027,6,91,52,181,ADABDDAAAACDCADCCCBD
6028,17,29,95,205,CDDBAADBCDDCDCCBDCCA
6029,7,53,44,133,DCCBADBBBAACABCDCDCA
6030,30,75,22,168,DBBABADDCACADDBCDACB
6031,18,23,84,185,DACABCBDBCACABBBABBD
6032,15,29,40,119,BBDADDBBBCBDACACDCCD
6033,19,71,50,184,BBDDBBCBBDBBCAAABBDA
6034,30,75,45,202,CDCACBBDDCABADBCDDDA
6035,6,33,41,106,AACAABCDADCBCCBBAADC
6036,16,98,94,271,CACCAABCBCACABCBBACD
6037,12,30,61,145,BCDAABAADABADDDBDDDB
6038,17,52,23,120,ABACBCBAADBDBCCBDCAB
6039,17,30,46,133,CBBBDCABBAAACADDCDAC
6040,24,92,73,249,BDDDCCBDDBACCCBBCDDA
6041,14,60,86,217,BDCAADABABDBDAABBCBC
6042,8,64,30,125,BACDDDABADDBAACDBCBB
6043,18,83,45,186,BADAADBBDCBBCAACAABB
6044,23,80,48,198,BAACDAAAAADCACCACABB
6045,30,26,32,134,ADDBDACBBDBDDCCDBADD
6046,10,43,73,172,CCCCABCCDCDBCABDCCDA
6047,25,38,82,211,ABBDDBCCADCCCBDACADA
6048,29,22,47,150,BCCDCBDADCADCDBCADDA
6049,15,70,68,202,CBCBACCBBBDBBDADDBDC
6050,15,26,88,188,CCBDBCDAADCADCDADBBC
6051,24,74,39,180,BCADCADCADCBCABABBCD
6052,9,29,72,155,DDDCBAABDADBCDBCACBC
6053,10,99,26,158,DDCBDCDADABADAACCDCC
6054,10,60,88,212,BACBDCDDDAABABABBAAA
6055,8,23,46,108,AADDDCCADDBDCCDACBCB
6056,9,96,26,153,BDABADBBBCCBDACBDCAC
6057,30,44,29,147,DDCADCABBCCDBBAABBCB
6058,6,40,21,83,CCBCCBACACABDAAAADDC
6059,29,78,45,203,BDAADDBDCBCBADCBACAC
6060,8,84,65,197,AABCAAADCCBDDDDBACCD
6061,20,68,89,241,DCCADABDACAAABDCBBCB
6062,7,95,94,250,CBDCACDCDDBCCADDDADC
6063,27,94,28,190,CCDABBCDABAAACAABAAA
6064,27,30,91,220,DDDDDCADCABDDAADDCAD
6065,15,58,76,202,BDADCABCABDDDDCDBCCA
6066,21,25,35,119,BDDACBCBBCBBDBBBDCBB
6067,15,99,25,166,DBBCCADDAADBDBADBCBC
6068,24,100,92,286,DDCCACBDBBCDBDDCDDDC
6069,9,56,61,165,BAABCCACDDCBBBACBDAC
6070,11,59,69,184,DBADBDCCBCBDDCDCDDCC
6071,5,94,74,215,ABBBBDACDBDABCAABDDB
6072,27,85,62,232,BBBAABABBABDDBDBABDB
6073,18,78,24,150,AADBBCDDDBCDCDADBDAC
6074,28,68,60,214,AACCACABDCDCBDBBDBAA
6075,19,59,30,142,CBCDCDBDABCACABCBADA
6076,14,100,91,264,ABCAAADAABCDCBDABCBC
6077,15,36,21,97,DCDDBBACCDABCCDDBCDD
6078,21,80,84,248,CACBDCBADADADCBCBDBD
6079,20,90,44,196,DCBCBACABBDCBCDACACB
6080,16,58,61,181,DBDAACDBADBBADDACBDA
6081,21,38,87,210,CBABBBCCADDDDBBABBDB
6082,14,51,60,169,AADDCCDABBCBAACDDDDA
6083,26,91,92,281,AADBADAADAACCCADABAA
6084,13,60,63,180,DBABADBCCCDABDADCABB
6085,21,91,69,236,ADDDDCDAABDCCCCCADDB
6086,5,20,33,79,BBADACBDDBBDCCBACDDC
6087,12,44,69,171,DACAABBCDCBADDBDABBC
6088,26,57,51,185,DAAADBADCBABDAADBDCD
