VisitorID,Zone,Time,Density,NodeU,NodeV,Weight,TaskPriority
6200,121,566,197,7,18,3,1
6201,38,99,420,91,26,19,29
6202,72,282,234,112,90,14,78
6203,61,171,196,119,24,7,23
6204,186,678,474,13,74,12,81
6205,87,1416,434,118,68,8,1
6206,37,1143,226,94,68,15,60
6207,11,1377,176,88,59,20,56
6208,49,1092,472,92,26,13,86
6209,24,1118,480,94,112,5,93
6210,157,313,57,44,94,5,23
6211,30,51,428,58,109,12,38
6212,68,1100,453,114,106,18,17
6213,42,709,355,67,45,6,60
6214,38,1032,440,62,103,15,25
6215,192,115,409,19,100,2,94
6216,62,207,219,119,89,20,49
6217,15,1162,168,117,32,20,16
6218,94,590,19,103,76,8,24
6219,121,1038,129,98,46,6,96
6220,56,865,45,72,62,2,42
6221,95,380,89,81,73,4,12
6222,103,945,339,14,72,5,56
6223,111,1021,185,66,40,18,15
6224,135,120,405,81,105,17,36
6225,122,656,71,6,7,12,56
6226,3,249,153,72,102,1,16
6227,180,853,499,46,76,14,70
6228,191,1086,168,5,22,6,95
6229,159,510,313,39,81,15,26
6230,119,190,359,75,40,14,25
6231,103,544,317,29,63,8,9
6232,96,55,379,88,9,7,94
6233,191,86,312,89,109,1,78
6234,187,1380,186,31,68,9,62
6235,21,957,11,10,100,3,98
6236,29,442,111,46,47,17,25
6237,123,121,435,88,24,7,9
6238,138,539,463,41,19,14,37
6239,54,1141,160,82,94,16,65
6240,28,605,102,53,72,13,9
6241,1,521,140,8,25,8,49
6242,136,1158,426,75,106,1,41
6243,59,387,294,48,25,1,91
6244,84,848,445,13,26,18,60
6245,106,801,259,10,7,15,79
6246,61,253,29,34,67,3,36
6247,72,992,20,18,4,8,88
6248,132,1163,207,22,66,20,90
6249,48,1168,387,14,28,10,88
6250,101,516,421,104,95,7,74
6251,79,1015,119,68,72,8,7
6252,166,51,442,52,24,15,55
6253,72,113,151,55,47,9,31
6254,12,1099,251,102,86,2,36
6255,9,1109,58,119,40,18,95
6256,123,1264,150,34,95,7,68
6257,111,876,470,86,33,8,38
6258,107,1440,366,13,5,11,59
6259,145,630,306,92,105,20,58
6260,65,731,180,24,118,18,94
6261,85,591,410,65,93,4,75
6262,54,839,381,88,75,16,79
6263,137,208,475,95,80,10,34
6264,131,1341,347,119,101,12,15
6265,59,1193,420,30,65,1,45
6266,39,222,458,44,55,14,64
6267,109,50,235,24,13,19,59
6268,62,743,95,89,101,2,63
6269,109,730,250,26,20,13,74
6270,92,758,272,39,51,15,96
6271,123,380,278,39,79,14,6
6272,49,671,320,23,43,6,9
6273,76,907,464,86,92,2,84
6274,100,835,374,58,82,1,71
6275,48,511,412,80,22,20,50
6276,54,255,491,111,10,18,94
6277,150,155,494,56,115,1,4
6278,19,89,374,84,49,17,20
6279,17,9,170,103,34,18,71
6280,172,762,166,22,53,3,24
6281,181,1030,214,56,9,19,66
6282,57,218,227,49,29,10,21
6283,9,1017,429,17,97,13,75
6284,180,549,129,13,108,13,42
6285,143,1082,46,28,53,9,68
6286,63,905,238,80,47,15,89
6287,153,409,143,74,63,12,63
6288,5,128,106,2,16,18,46
6289,75,171,174,90,24,6,72
6290,26,210,251,103,57,8,82
6291,190,464,130,22,86,12,3
6292,19,1084,127,41,115,17,2
6293,142,937,261,47,26,1,53
6294,171,383,218,39,78,10,49
6295,97,613,136,105,5,3,52
6296,147,642,452,116,42,11,97
6297,83,1384,159,11,27,4,18
6298,140,272,78,36,1,9,23
6299,169,33,288,51,4,1,69
6300,141,656,172,24,17,7,50
6301,3,592,383,54,66,3,77
6302,24,898,330,119,87,4,39
6303,84,707,343,6,71,20,29
6304,122,336,277,41,21,13,84
6305,60,1049,329,65,22,17,83
6306,50,1209,259,95,108,9,45
6307,112,625,346,83,9,20,85
6308,113,489,106,111,6,8,94
6309,187,323,378,7,2,11,52
6310,127,576,43,67,52,10,49
6311,8,926,389,113,35,10,28
6312,6,40,183,108,62,8,4
6313,78,8,112,2,82,5,54
6314,8,682,327,36,50,13,96
6315,108,382,197,99,22,3,6
6316,46,193,48,45,21,16,95
6317,31,113,377,11,5,18,43
6318,126,555,41,92,108,4,20
6319,136,282,58,84,75,4,61
6320,31,806,422,9,43,11,42
6321,174,536,440,16,57,1,1
6322,100,636,43,119,82,7,84
6323,23,1413,118,11,17,8,54
6324,168,230,269,58,61,19,63
6325,60,1177,451,84,62,14,2
6326,91,1304,122,51,30,11,90
6327,130,1008,425,21,29,3,77
6328,195,484,42,65,44,10,53
6329,180,862,440,100,45,10,50
6330,160,606,66,87,32,5,26
6331,183,798,183,43,46,14,82
6332,59,0,344,40,50,15,80
6333,36,979,423,11,73,15,81
6334,50,800,456,71,42,6,94
6335,28,72,104,40,83,2,63
6336,106,639,442,95,108,17,26
6337,160,49,287,83,57,20,66
6338,106,1045,484,6,42,7,21
6339,108,646,489,86,84,13,37
6340,128,354,260,1,99,2,12
6341,34,210,401,16,30,17,90
6342,172,1291,414,37,14,7,52
6343,139,1034,131,52,38,18,8
6344,159,616,281,120,81,2,17
6345,159,551,305,100,26,7,89
6346,193,248,378,9,29,10,5
6347,140,737,281,105,38,9,87
6348,145,1240,86,39,113,8,81
6349,161,825,108,46,109,19,37
6350,48,117,77,96,81,3,45
6351,155,1074,182,69,11,3,94
6352,80,1377,421,57,71,9,95
6353,44,1425,212,114,81,3,52
6354,180,1059,429,97,46,18,24
6355,69,533,494,85,80,6,95
6356,63,787,425,38,6,15,3
6357,5,779,348,15,68,18,69
6358,126,695,322,52,86,17,53
6359,189,107,218,40,81,10,99
6360,59,1335,123,31,117,19,84
6361,1,983,464,24,3,17,37
6362,34,1349,28,41,47,19,47
6363,198,199,304,30,38,8,4
6364,55,1280,163,10,66,15,1
6365,101,409,232,26,65,14,14
6366,45,1329,314,13,47,3,96
6367,134,1208,389,47,30,11,11
6368,19,705,353,13,36,17,45
6369,18,302,13,31,83,8,65
6370,56,642,117,51,45,16,16
6371,157,268,17,8,29,2,87
6372,111,714,383,39,81,16,26
6373,142,257,150,28,120,4,6
6374,70,529,382,55,30,3,23
6375,136,898,342,16,98,9,37
6376,151,6,82,29,97,5,49
6377,143,1127,84,75,113,5,86
6378,80,729,397,43,13,17,56
6379,128,528,406,89,46,15,59
6380,131,1170,496,86,7,12,79
6381,172,274,332,75,73,3,24
6382,171,180,115,5,7,3,84
6383,145,118,222,3,49,12,26
6384,190,72,226,108,54,2,65
6385,33,871,90,67,61,16,92
6386,50,492,103,28,72,6,29
6387,137,1096,126,52,102,7,72
6388,2,273,71,105,108,5,33
6389,145,1392,194,78,119,15,37
6390,189,851,449,80,41,7,57
6391,98,1305,322,36,110,13,54
6392,134,244,11,42,32,2,25
6393,185,22,192,115,86,19,62
6394,36,1436,294,92,115,19,46
6395,68,524,183,8,23,7,24
6396,87,231,277,101,109,12,11
6397,102,126,435,79,92,7,48
6398,12,934,293,66,98,13,24
6399,9,1274,318,106,31,9,72
6400,12,298,30,8,50,14,45
6401,105,88,218,42,10,17,25
6402,181,706,66,111,19,13,25
6403,77,297,323,105,72,16,55
6404,194,460,481,89,55,4,30
6405,70,1009,45,65,8,9,11
6406,73,1344,127,63,13,18,41
6407,114,247,164,95,71,1,88
6408,28,1419,21,105,5,20,50
6409,193,749,336,42,114,11,49
6410,141,1010,116,117,70,5,47
6411,50,500,104,81,85,19,54
6412,124,589,493,17,113,20,52
6413,78,587,274,102,32,5,14
6414,151,797,118,59,12,14,2
6415,143,558,137,62,34,17,26
6416,91,1319,343,20,32,17,57
6417,68,941,487,12,104,2,94
6418,95,307,137,84,107,14,31
6419,75,1389,95,87,119,13,78
6420,105,660,388,41,104,12,4
6421,168,790,322,10,101,12,78
6422,49,1382,143,113,66,20,71
6423,189,56,194,90,100,10,88
6424,35,907,150,38,111,19,2
6425,159,567,327,62,114,11,71
6426,174,390,343,110,118,14,93
6427,106,237,237,106,116,15,29
6428,124,140,91,63,86,5,11
6429,93,1269,412,111,9,17,87
6430,157,1074,31,29,113,11,98
6431,80,169,70,83,12,15,48
6432,38,982,107,116,46,18,61
6433,7,1065,452,109,4,15,71
6434,36,301,302,19,4,9,56
6435,164,815,247,7,50,16,75
6436,159,582,458,39,97,3,83
6437,146,734,207,13,18,2,57
6438,126,1078,348,109,95,7,51
6439,41,240,451,111,68,13,30
6440,125,213,383,92,35,2,60
6441,186,310,227,70,37,19,24
6442,173,98,30,119,19,5,38
6443,130,134,422,76,61,14,61
6444,63,1296,235,66,91,12,56
6445,184,566,80,27,99,12,36
6446,176,180,338,66,88,15,40
6447,45,395,433,61,74,5,71
6448,38,44,303,62,16,5,63
6449,168,767,324,81,9,10,88
6450,168,1370,404,45,57,2,13
6451,52,845,499,100,116,13,72
6452,165,953,484,39,80,15,20
6453,65,582,242,58,11,15,59
6454,183,102,204,35,5,8,38
6455,3,828,107,42,34,11,91
6456,156,1031,309,24,14,7,21
6457,104,12,403,32,61,11,1
6458,27,604,489,68,80,3,50
6459,41,559,352,89,45,16,87
6460,151,1237,57,47,21,5,4
6461,7,594,284,41,39,12,100
6462,90,765,14,29,8,3,40
6463,114,204,197,116,110,6,40
6464,145,786,326,63,26,4,14
6465,11,766,117,30,87,2,23
6466,18,723,500,14,77,16,51
6467,196,426,257,54,32,2,20
6468,109,1167,286,15,53,12,11
6469,163,616,70,57,22,15,39
6470,178,757,106,100,50,10,45
6471,57,895,235,28,111,3,81
6472,37,714,163,95,9,12,58
6473,170,546,185,10,92,12,51
6474,180,720,475,28,89,14,33
6475,26,611,289,80,30,1,40
6476,190,1353,379,19,67,20,57
6477,167,1097,252,92,86,10,93
6478,166,281,437,87,68,14,17
6479,108,1037,324,120,50,12,33
6480,183,592,96,26,113,17,26
6481,86,146,480,117,105,6,10
6482,188,1312,27,94,46,4,43
6483,13,1407,221,51,96,11,65
6484,158,847,193,91,44,5,62
6485,7,310,197,58,12,18,99
6486,135,1436,90,112,41,4,79
6487,5,360,500,5,64,20,17
6488,112,34,492,104,75,2,17
6489,118,641,287,90,51,9,8
6490,30,385,120,107,14,7,34
6491,78,898,499,35,59,5,95
6492,197,1340,393,6,29,15,44
6493,77,396,486,111,64,12,19
6494,164,384,310,3,59,20,53
6495,106,1080,394,95,110,13,60
6496,149,74,41,94,39,2,36
6497,140,200,329,116,118,14,3
6498,173,519,231,90,53,18,11
6499,76,253,307,21,60,2,79
6500,68,1161,356,48,46,8,73
6501,161,383,259,72,16,9,18
6502,103,458,230,22,120,6,33
6503,107,122,484,111,101,7,88
6504,165,973,481,71,75,17,12
6505,190,1236,439,67,48,13,7
6506,177,397,139,56,24,4,52
6507,23,66,21,93,29,11,68
6508,62,793,128,66,41,20,95
6509,120,1209,327,35,84,6,10
6510,60,1319,445,112,59,18,90
6511,59,778,495,33,119,8,28
6512,174,333,423,37,67,18,92
6513,31,1089,225,39,10,7,35
6514,189,889,277,51,111,20,36
6515,17,297,490,18,99,8,36
6516,111,423,462,14,23,12,2
6517,166,992,66,22,34,14,61
6518,145,654,186,26,60,20,88
6519,104,545,422,65,64,20,4
6520,99,677,379,47,89,18,97
6521,174,1279,464,14,97,1,81
6522,113,899,68,50,94,11,81
6523,28,459,410,31,58,1,59
6524,83,1210,261,46,105,10,36
6525,195,885,173,5,77,2,75
6526,15,880,195,45,54,5,18
6527,188,210,306,92,36,11,93
6528,67,493,17,29,74,20,8
6529,44,685,69,108,15,12,36
6530,119,983,425,77,33,9,29
6531,165,829,437,11,29,2,72
6532,117,802,371,104,12,19,13
6533,4,846,50,36,79,20,57
6534,98,1300,280,13,33,11,53
6535,10,786,192,26,52,6,24
6536,96,84,30,28,25,9,12
6537,80,229,204,41,84,1,84
6538,49,1324,75,59,13,10,28
6539,139,471,467,89,80,15,64
6540,181,920,263,9,93,5,3
6541,154,801,48,96,74,17,39
6542,41,1266,399,96,59,15,100
6543,37,596,152,100,31,13,14
6544,112,1025,413,8,20,5,6
6545,156,697,197,77,116,16,23
6546,189,646,51,17,20,15,46
6547,100,423,287,58,111,7,6
6548,33,879,500,26,114,3,19
6549,7,1342,388,27,42,2,92
6550,65,1200,29,58,45,12,78
6551,87,1353,170,55,53,12,76
6552,7,663,187,87,3,17,28
6553,184,102,453,16,12,10,37
6554,115,350,82,86,70,13,84
6555,100,698,315,119,16,12,97
6556,150,301,403,39,9,16,40
6557,32,116,309,89,87,19,33
6558,155,344,147,87,17,12,64
6559,88,514,31,28,78,2,73
6560,9,21,13,52,36,19,72
6561,64,217,131,111,37,3,42
6562,77,1140,99,22,93,11,85
6563,5,136,490,84,20,7,51
6564,30,1015,152,110,49,16,42
6565,143,401,410,34,93,17,93
6566,156,699,334,101,58,4,52
6567,96,1006,119,118,111,16,68
6568,159,1208,298,103,42,3,27
6569,173,190,318,93,46,10,76
6570,191,93,470,71,61,16,88
6571,143,672,248,23,103,8,35
6572,183,794,445,48,89,10,43
6573,71,160,51,104,74,11,38
6574,144,259,128,14,30,16,93
6575,56,492,132,26,113,13,17
6576,190,793,37,42,39,20,17
6577,132,182,223,120,1,12,48
6578,189,275,17,34,65,1,86
6579,185,265,377,102,67,12,27
6580,36,491,365,27,40,18,97
6581,73,474,173,13,79,6,71
6582,139,1347,38,61,57,6,24
6583,71,131,218,10,116,19,55
6584,75,654,478,66,97,18,85
6585,98,639,250,1,37,3,14
6586,170,862,124,2,100,13,35
6587,132,926,36,74,107,11,37
6588,153,948,240,106,34,4,16
6589,89,332,319,45,99,10,52
6590,128,248,89,117,84,6,64
6591,58,1137,424,29,119,7,75
6592,158,1219,312,13,75,9,97
6593,167,787,428,83,27,15,67
6594,177,506,117,98,53,12,40
6595,87,688,315,28,76,11,40
6596,69,459,408,7,17,3,56
6597,70,1017,246,119,89,15,89
6598,142,1154,54,92,42,2,53
6599,12,646,245,8,18,7,47
6600,10,698,103,119,70,2,78
6601,83,452,450,49,81,16,56
6602,117,863,167,9,102,14,29
6603,194,570,238,117,22,7,65
6604,167,1339,119,43,89,2,87
6605,177,1008,160,27,80,19,42
6606,28,895,331,110,28,3,58
6607,197,1000,273,100,90,13,45
6608,106,763,271,4,52,19,79
6609,167,1174,131,117,64,5,65
6610,21,1159,71,21,93,3,80
6611,108,717,175,116,72,6,5
6612,4,342,139,76,59,6,9
6613,97,720,259,51,97,1,1
6614,178,291,122,19,25,14,71
6615,184,963,327,102,95,3,52
6616,33,1037,139,66,100,8,87
6617,47,583,235,22,84,13,92
6618,84,1068,300,90,20,4,37
6619,15,802,451,34,13,7,70
6620,111,1439,467,37,110,6,37
6621,156,386,100,73,85,7,1
6622,164,483,307,59,13,4,56
6623,28,71,143,35,33,9,50
6624,102,529,305,51,89,18,65
6625,149,1113,338,39,96,19,64
6626,183,1126,266,80,10,12,26
6627,178,603,268,26,85,7,94
6628,17,1360,60,65,5,16,61
6629,181,860,341,20,12,16,97
6630,4,1105,379,38,33,16,11
6631,91,134,12,64,35,6,92
6632,157,900,341,57,39,8,67
6633,198,1440,97,23,69,11,22
6634,188,1205,499,105,75,9,29
6635,179,710,284,114,97,4,62
6636,148,1220,247,17,41,6,90
6637,124,1436,386,80,12,18,14
6638,171,1087,280,37,117,16,37
6639,134,1288,208,108,117,4,46
6640,118,963,26,6,99,13,88
6641,91,163,236,102,30,16,27
6642,156,959,376,35,45,3,22
6643,82,583,301,59,37,20,24
6644,86,673,407,117,10,8,72
6645,29,993,343,11,107,7,44
6646,13,90,33,113,4,18,80
6647,138,1140,24,13,113,20,13
6648,80,763,252,48,34,20,71
6649,86,977,201,7,93,1,9
6650,186,1011,389,77,99,16,59
6651,146,873,162,84,65,16,45
6652,155,358,144,18,84,1,14
6653,169,923,437,18,13,3,68
6654,178,905,119,105,47,18,10
6655,122,122,73,6,95,2,91
6656,136,1372,288,64,1,17,3
6657,74,829,393,70,112,10,80
6658,130,106,500,80,104,6,6
6659,155,1044,352,103,4,5,88
6660,133,670,168,76,72,16,87
6661,120,1411,83,29,18,8,70
6662,25,430,366,56,66,11,43
6663,155,371,304,42,10,20,60
6664,112,590,34,70,88,11,47
6665,64,1053,216,90,100,4,24
6666,148,1260,115,89,70,2,17
6667,37,1116,207,57,44,5,35
6668,41,1151,250,88,119,3,1
6669,82,1189,22,75,20,17,8
6670,199,441,493,99,17,10,85
6671,189,605,273,76,64,4,32
6672,47,1421,400,100,87,12,25
6673,104,948,94,34,21,17,76
6674,147,522,223,66,65,4,46
6675,157,828,415,73,110,19,86
6676,50,1295,151,106,89,10,14
6677,152,290,323,48,11,15,82
6678,92,594,72,35,8,6,100
6679,56,477,242,62,97,14,88
6680,16,986,373,11,6,20,67
6681,102,326,474,56,66,13,73
6682,127,582,495,13,46,4,29
6683,4,1123,434,21,94,13,98
6684,12,38,486,73,14,6,84
6685,169,254,398,94,103,18,35
6686,41,194,456,44,62,6,44
6687,84,330,24,42,115,15,26
6688,77,39,20,116,88,3,18
6689,46,601,464,18,101,15,91
6690,175,9,98,43,87,20,26
6691,129,605,312,11,4,7,37
6692,166,1336,143,76,119,16,72
6693,114,1234,31,49,111,16,43
6694,48,780,445,93,48,17,13
6695,40,451,299,110,22,19,50
6696,50,526,23,14,63,11,68
6697,78,337,349,85,34,9,69
6698,130,1068,67,91,115,3,76
6699,85,1060,66,65,51,1,10
6700,51,568,254,36,56,12,53
6701,106,1284,435,34,94,6,90
6702,190,996,47,78,114,1,27
6703,46,736,430,104,70,1,51
6704,183,1437,192,12,78,9,20
6705,45,80,219,116,33,9,16
6706,1,46,264,106,43,15,26
6707,25,10,77,4,32,10,99
6708,44,356,445,86,115,3,92
6709,197,151,200,3,92,13,44
6710,112,690,461,43,21,7,9
6711,69,1383,65,87,100,20,40
6712,3,114,289,82,111,19,9
6713,141,1084,406,11,116,9,64
6714,152,319,58,73,15,16,24
6715,76,662,291,49,85,7,74
6716,28,791,66,56,51,9,54
6717,36,229,178,42,104,20,7
6718,66,536,322,111,116,5,58
6719,23,1099,338,86,4,9,85
6720,3,1101,328,66,29,18,73
6721,92,883,89,38,41,2,30
6722,43,68,189,64,51,10,97
6723,163,1324,293,30,20,8,85
6724,27,685,412,90,95,1,12
6725,73,990,343,119,1,20,57
6726,177,1078,293,60,92,4,53
6727,147,679,98,118,67,4,28
6728,77,1205,135,51,54,11,86
6729,189,30,407,89,37,14,25
6730,15,1203,89,112,4,20,68
6731,117,723,460,97,78,3,40
6732,29,318,94,65,96,17,69
6733,168,239,28,93,52,7,99
6734,69,1238,318,13,39,10,9
6735,87,494,19,119,114,11,99
6736,30,843,213,15,57,14,62
6737,193,1106,122,99,113,16,63
6738,199,1047,448,110,31,14,18
6739,62,1440,180,86,70,9,100
6740,90,1219,334,30,33,8,26
6741,14,1072,357,120,6,15,16
6742,160,402,102,17,120,2,34
6743,79,1255,296,34,3,5,71
6744,126,874,97,14,91,3,5
6745,140,1317,262,59,14,3,22
6746,93,677,487,31,37,19,45
6747,114,402,147,118,23,1,65
6748,138,1199,159,33,63,1,6
6749,112,747,323,93,14,6,88
6750,108,621,399,48,33,18,37
6751,44,1400,159,118,86,12,99
6752,74,1044,391,17,63,9,44
6753,198,1141,127,34,43,13,10
6754,169,1237,249,75,49,14,50
6755,73,759,208,46,53,17,65
6756,56,679,379,29,25,6,33
6757,27,129,486,18,80,13,45
6758,84,210,461,66,104,2,81
6759,75,488,97,101,75,17,28
6760,19,1346,402,46,79,11,62
6761,40,544,386,34,81,13,79
6762,12,273,324,75,64,7,23
6763,89,1161,233,6,49,17,71
6764,112,122,150,2,19,7,59
6765,132,1021,337,107,104,10,100
6766,68,932,59,87,20,2,19
6767,43,1060,274,114,52,20,46
6768,198,808,322,95,62,8,51
6769,188,1024,358,34,66,10,81
6770,62,1235,443,4,99,2,70
6771,93,1335,203,34,94,10,44
6772,137,1102,455,47,103,10,90
6773,25,820,98,43,20,18,80
6774,35,1236,446,108,67,19,8
6775,179,1338,335,63,81,19,49
6776,179,1016,39,51,106,8,94
6777,114,712,442,34,65,6,35
6778,125,1029,436,45,36,5,37
6779,169,397,128,80,88,3,5
6780,172,1281,46,43,86,11,56
6781,100,1397,218,53,16,19,66
6782,12,668,181,39,113,7,48
6783,177,605,63,44,43,1,95
6784,99,337,59,44,6,10,85
6785,108,1424,28,75,107,17,89
6786,89,388,65,51,85,19,18
6787,75,1313,229,61,23,12,64
6788,193,458,475,77,62,7,90
6789,90,492,170,9,84,5,7
6790,195,943,281,26,99,5,42
6791,116,275,418,38,8,1,53
6792,112,949,184,70,92,17,32
6793,94,262,160,96,5,17,95
6794,117,1345,260,35,92,15,40
6795,161,1185,206,66,97,2,91
6796,22,958,394,71,94,5,49
6797,197,1255,406,45,101,6,9
6798,130,987,366,36,119,17,4
6799,154,163,28,53,4,19,76
6800,23,675,442,32,86,8,62
6801,180,1086,140,53,96,2,74
6802,122,1090,489,113,67,14,84
6803,184,1141,401,28,27,17,86
6804,102,123,87,66,74,18,41
6805,42,557,326,103,90,7,2
6806,79,311,10,90,38,14,69
6807,133,305,393,46,71,7,82
6808,35,776,446,36,46,5,41
6809,49,332,129,69,61,9,89
6810,114,426,436,91,33,14,45
6811,186,1348,159,89,35,2,83
6812,77,1152,272,3,14,10,55
6813,78,1137,16,100,81,15,41
6814,128,342,406,67,45,12,41
6815,141,910,453,106,51,6,74
6816,140,430,287,11,82,9,2
6817,33,535,376,28,44,8,77
6818,31,1048,84,35,30,12,41
6819,198,1117,395,118,13,14,20
6820,152,1064,352,17,97,10,73
6821,90,1051,382,2,44,19,41
6822,105,197,136,62,56,14,30
6823,5,1200,208,31,40,13,35
6824,180,712,435,68,50,8,23
6825,191,1028,322,106,33,14,24
6826,153,437,174,83,57,5,17
6827,7,139,207,90,106,15,85
6828,157,287,112,33,64,2,25
6829,69,669,291,92,66,3,36
6830,141,1314,159,92,32,15,50
6831,12,699,244,31,119,15,60
6832,124,134,260,29,93,13,22
6833,148,780,273,34,36,8,78
6834,187,154,292,26,86,5,10
6835,91,289,220,99,85,3,89
6836,113,88,384,22,40,1,91
6837,182,194,279,81,12,7,5
6838,169,167,15,51,8,17,17
6839,173,366,369,40,43,17,97
6840,154,109,11,96,35,8,41
6841,22,497,89,103,20,9,60
6842,124,1005,380,110,37,3,37
6843,154,1346,302,53,51,10,11
6844,80,414,29,37,120,20,48
6845,24,1081,177,51,98,1,22
6846,52,734,409,49,118,19,94
6847,101,372,401,53,79,20,55
6848,110,1394,321,1,9,12,90
6849,67,633,340,65,67,2,24
6850,7,1165,249,56,46,4,92
6851,151,683,250,118,26,18,88
6852,145,958,474,57,75,20,44
6853,58,714,257,31,35,16,74
6854,107,316,80,46,86,3,22
6855,170,230,196,59,49,10,55
6856,118,974,468,2,69,2,3
6857,69,747,205,24,53,1,21
6858,117,1235,453,105,96,8,77
6859,80,1139,249,19,67,20,97
6860,72,1414,212,13,88,19,97
6861,80,6,312,96,2,18,84
6862,13,1220,481,94,38,4,66
6863,169,772,463,75,28,18,13
6864,51,622,318,47,116,8,30
6865,104,373,319,107,83,11,1
6866,122,1127,63,41,53,2,3
6867,19,1038,465,31,20,10,88
6868,151,49,447,12,33,9,81
6869,111,528,433,59,113,8,98
6870,125,762,157,34,6,11,8
6871,121,1293,59,113,56,10,27
6872,197,234,326,22,83,6,9
6873,70,1340,182,97,48,7,77
6874,150,1147,228,47,102,19,46
6875,110,1329,489,12,75,7,6
6876,97,1152,494,90,62,2,43
6877,126,1164,483,90,69,4,73
6878,34,379,372,115,25,18,31
6879,25,144,193,21,110,3,29
6880,69,585,444,28,102,20,38
6881,87,883,298,72,34,5,61
6882,66,326,140,81,69,2,91
6883,25,590,87,84,82,10,89
6884,21,1291,259,38,64,6,86
6885,113,263,186,6,46,18,29
6886,125,1055,176,47,95,7,72
6887,86,1304,467,93,51,1,64
6888,115,130,113,24,5,17,76
6889,78,1392,381,87,1,11,49
6890,39,1014,184,89,54,12,35
6891,35,1371,48,119,106,5,100
6892,42,981,222,64,115,9,54
6893,84,1404,226,39,76,16,40
6894,60,1374,311,47,80,13,49
6895,184,1036,360,4,110,9,45
6896,13,27,64,43,36,15,29
6897,135,345,216,75,63,12,92
6898,133,69,375,13,94,8,56
6899,176,880,335,39,51,13,28
6900,147,1257,217,46,1,5,80
6901,166,1200,359,110,18,18,41
6902,71,147,11,18,105,4,18
6903,148,982,262,111,29,17,57
6904,27,144,139,39,93,10,34
6905,199,1306,338,120,93,4,22
6906,21,1108,273,36,14,6,4
6907,190,274,280,20,21,8,49
6908,9,710,13,43,88,10,34
6909,116,1388,15,105,33,1,19
6910,154,312,156,67,72,2,41
6911,41,1124,63,79,56,3,15
6912,183,536,320,9,56,11,50
6913,48,1342,283,93,112,10,83
6914,174,951,404,98,57,17,91
6915,63,23,187,116,58,1,90
6916,9,895,385,98,21,18,2
6917,1,1073,154,1,65,2,13
6918,96,218,26,112,28,19,44
6919,115,891,270,14,78,14,15
6920,181,608,82,59,19,4,83
6921,22,993,476,6,110,11,25
6922,158,1280,282,76,73,15,32
6923,176,514,106,57,29,11,80
6924,115,1315,378,86,42,19,7
6925,135,714,72,59,111,20,71
6926,61,526,227,80,73,5,51
6927,62,561,267,114,84,13,86
6928,189,1055,256,79,120,20,95
6929,180,1260,114,77,98,16,91
6930,2,234,238,50,16,12,4
6931,56,822,450,95,12,16,54
6932,160,1408,244,54,46,9,71
6933,191,322,26,54,21,3,49
6934,93,1437,267,104,40,10,78
6935,146,448,14,32,27,20,58
6936,102,1222,46,58,7,4,83
6937,190,428,401,40,104,4,38
6938,162,1196,79,45,28,11,86
6939,176,1369,139,109,120,17,41
6940,145,403,92,95,31,3,11
6941,196,1043,358,84,97,4,67
6942,139,316,283,4,100,20,11
6943,21,1070,210,84,23,17,38
6944,17,1366,51,52,21,17,93
6945,87,784,431,62,29,6,52
6946,81,1028,229,106,84,12,17
6947,35,1202,168,45,89,5,74
6948,32,852,208,21,94,20,11
6949,38,604,431,34,44,6,49
6950,25,699,393,18,33,7,29
6951,178,277,27,47,96,6,70
6952,56,1159,126,1,54,17,33
6953,179,746,413,106,74,16,45
6954,188,976,337,76,9,3,38
6955,30,1136,483,79,77,12,17
6956,186,641,73,90,69,13,21
6957,162,1391,491,75,20,10,31
6958,131,1438,333,66,9,14,14
6959,189,566,77,75,111,15,82
6960,84,1271,496,97,76,16,36
6961,42,1228,425,20,51,12,96
6962,153,1013,286,25,23,13,44
6963,109,511,45,1,40,9,21
6964,41,670,349,29,65,10,77
6965,190,970,481,27,12,2,4
6966,193,595,385,66,51,14,98
6967,127,822,479,89,77,9,12
6968,73,1373,164,79,62,7,38
6969,22,811,387,74,20,18,97
6970,162,592,214,70,62,4,88
6971,127,895,34,47,115,4,79
6972,51,1269,299,86,21,16,98
6973,150,1104,178,71,60,9,93
6974,43,682,105,43,106,4,42
6975,171,301,14,87,60,15,100
6976,105,1365,86,54,82,6,88
6977,70,1381,316,91,25,3,29
6978,111,3,446,55,120,16,54
6979,89,750,167,118,115,3,43
6980,132,1006,461,77,5,15,95
6981,127,603,67,116,69,3,91
6982,18,1179,490,25,92,17,64
6983,188,1305,220,53,91,9,9
6984,108,768,123,2,74,13,14
6985,117,819,264,51,25,6,30
6986,157,1336,331,99,14,17,31
6987,3,253,420,35,11,8,48
6988,178,1090,48,15,64,17,54
6989,42,24,15,14,15,19,93
