NodeID,Zone,Conn,Dist,Users,BW
6186,S,967,85,180,96
6187,E,642,65,329,31
6188,N,3054,57,197,7
6189,W,3078,18,389,61
6190,N,1536,16,165,37
6191,N,8051,29,213,59
6192,E,1087,65,59,8
6193,N,1478,30,476,88
6194,S,8971,76,180,2
6195,N,4050,99,492,93
6196,N,8061,19,380,58
6197,W,1236,67,241,89
6198,C,6507,43,372,76
6199,N,1944,78,435,2
6200,C,8555,17,290,69
6201,C,2221,49,247,94
6202,C,7496,58,283,38
6203,C,9783,58,301,56
6204,W,8306,3,286,41
6205,N,2180,25,172,36
6206,W,2878,56,467,44
6207,W,8923,48,430,96
6208,E,3442,18,177,28
6209,N,7189,88,57,22
6210,S,5466,100,312,67
6211,C,522,57,263,17
6212,S,5665,95,200,80
6213,N,7440,1,113,15
6214,W,9988,68,153,55
6215,E,770,79,122,81
6216,W,177,65,79,11
6217,S,6523,55,311,60
6218,N,5465,92,293,11
6219,C,366,20,174,14
6220,C,5131,5,247,14
6221,N,7904,91,258,45
6222,E,3003,32,236,76
6223,N,4942,96,149,4
6224,S,6751,92,220,3
6225,N,3420,42,483,84
6226,N,6770,47,182,60
6227,N,6996,81,185,9
6228,E,4513,71,400,41
6229,S,283,86,426,97
6230,N,6203,27,236,13
6231,S,805,5,493,23
6232,W,4591,97,185,97
6233,W,9190,13,360,13
6234,W,2480,85,115,41
6235,C,9050,55,106,89
6236,C,9402,96,121,66
6237,S,2837,31,187,47
6238,N,8086,58,54,63
6239,C,2304,79,166,91
6240,E,3433,47,241,32
6241,E,8903,59,417,89
6242,N,7312,86,134,69
6243,C,2106,38,132,13
6244,W,7998,1,270,83
6245,E,7195,30,161,18
6246,S,3276,58,131,44
6247,E,2234,67,227,79
6248,N,1479,57,187,10
6249,N,550,50,346,32
6250,S,8808,97,422,48
6251,N,5230,1,464,34
6252,W,1980,96,269,55
6253,S,1696,91,203,25
6254,W,4673,71,178,75
6255,S,8500,97,118,94
6256,N,771,66,420,61
6257,C,8428,24,347,17
6258,E,9721,36,375,45
6259,E,813,94,493,100
6260,C,9506,2,94,3
6261,N,2775,62,342,74
6262,C,4106,28,454,5
6263,S,805,71,488,84
6264,W,3817,62,75,49
6265,C,221,65,132,87
6266,N,5867,11,380,66
6267,W,352,74,106,14
6268,W,1023,31,177,61
6269,S,350,97,124,41
6270,C,8538,89,439,30
6271,S,7234,70,386,24
6272,C,9747,98,453,75
6273,E,8137,7,289,12
6274,C,771,30,255,29
6275,E,7703,23,55,44
6276,N,8901,83,387,84
6277,E,925,49,82,44
6278,E,1898,15,413,15
6279,C,5328,86,169,51
6280,W,4564,29,161,58
6281,E,10,90,340,70
6282,N,78,53,134,24
6283,E,6298,45,91,86
6284,C,1974,83,83,58
6285,C,3906,52,237,78
6286,E,468,37,361,9
6287,N,5339,52,409,28
6288,S,3123,11,249,50
6289,E,3893,91,278,45
6290,N,9287,4,80,49
6291,W,7235,80,461,42
6292,C,8852,49,198,75
6293,E,8732,26,494,94
6294,W,4195,73,286,66
6295,N,6722,67,371,81
6296,C,3904,23,91,77
6297,W,374,63,177,92
6298,S,8917,15,381,95
6299,C,7206,60,329,4
6300,W,5096,17,272,90
6301,N,2276,45,97,24
6302,E,8930,39,354,51
6303,N,292,9,205,83
6304,E,2784,84,176,71
6305,C,3556,75,298,46
6306,S,2977,2,478,99
6307,E,148,52,102,17
6308,E,7746,57,71,87
6309,C,1686,73,285,16
6310,W,9949,83,142,54
6311,N,7330,23,84,27
6312,S,3111,43,393,71
6313,S,2172,83,72,36
6314,W,7424,13,439,10
6315,E,3603,42,223,25
6316,N,3879,31,106,45
6317,S,9616,54,289,97
6318,N,3428,92,156,17
6319,S,9045,92,312,20
6320,N,5478,44,462,97
6321,E,8948,25,344,92
6322,N,5601,81,427,50
6323,C,5633,26,298,16
6324,S,6009,89,224,49
6325,E,2829,27,74,17
6326,S,3784,58,256,50
6327,E,3155,95,83,9
6328,N,2649,57,479,79
6329,C,7719,55,305,98
6330,S,1879,4,145,83
6331,N,6341,54,152,71
6332,C,2975,18,143,95
6333,C,3513,24,328,70
6334,N,9806,93,211,40
6335,S,2690,71,440,10
6336,S,5611,88,282,34
6337,C,1078,10,397,60
6338,C,2590,19,379,92
6339,E,4744,36,318,46
6340,W,5085,39,140,16
6341,E,9607,12,417,8
6342,W,9491,11,116,57
6343,W,1888,99,425,77
6344,E,2413,43,479,2
6345,W,3567,8,486,79
6346,C,9163,51,415,62
6347,E,9226,15,130,67
6348,C,3453,93,170,80
6349,C,5273,44,235,5
6350,W,1419,34,220,51
6351,W,6433,21,474,16
6352,E,5749,11,154,84
6353,N,3480,32,220,1
6354,N,1202,79,154,11
6355,S,9939,32,333,74
6356,C,9271,90,127,92
6357,N,5058,9,274,6
6358,W,8970,21,198,8
6359,N,7878,63,403,38
6360,C,9792,45,161,47
6361,E,2650,44,400,26
6362,W,9527,29,374,43
6363,W,1414,35,367,94
6364,E,8090,24,490,45
6365,E,1651,51,128,50
6366,C,5777,67,77,60
6367,S,4619,75,374,72
6368,W,8657,2,65,52
6369,E,2949,68,425,26
6370,N,6967,14,474,30
6371,W,8136,34,143,84
6372,C,7250,73,425,72
6373,C,4302,66,228,99
6374,C,4345,22,317,37
6375,N,8182,14,490,97
6376,C,5722,10,351,21
6377,S,3269,59,318,37
6378,N,6615,89,55,100
6379,C,5076,61,385,74
6380,S,4947,18,192,14
6381,W,4586,53,155,88
6382,W,6505,9,350,48
6383,S,1927,56,133,41
6384,W,3342,23,112,11
6385,N,9120,67,451,35
6386,C,1254,7,95,95
6387,S,7427,40,210,88
6388,W,9634,36,448,65
6389,N,4219,42,310,4
6390,W,8477,83,424,25
6391,W,4497,23,369,14
6392,E,6528,52,297,100
6393,S,3858,90,418,67
6394,W,6721,89,473,39
6395,E,5896,6,312,93
6396,E,8218,6,205,36
6397,N,8479,26,417,36
6398,C,4805,59,217,11
6399,E,9922,22,326,99
6400,S,186,88,57,88
6401,S,6901,82,266,41
6402,E,2445,24,115,66
6403,C,3355,41,135,64
6404,S,4389,10,334,68
6405,N,9746,35,114,23
6406,C,6474,16,73,66
6407,N,2403,15,278,97
6408,E,2925,11,472,39
6409,E,456,92,497,34
6410,C,8067,34,386,44
6411,C,521,28,381,7
6412,C,4404,29,434,7
6413,W,9023,32,377,59
6414,W,6255,62,347,67
6415,W,5196,60,169,43
6416,S,9663,5,323,93
6417,C,917,42,244,98
6418,N,8593,16,286,78
6419,W,9411,79,184,85
6420,S,1897,58,293,94
6421,N,5408,43,176,48
6422,N,4975,39,454,66
6423,C,8043,16,76,31
6424,N,9430,18,54,72
6425,S,8739,62,449,41
6426,E,3210,79,147,97
6427,E,4084,57,457,89
6428,N,8435,81,339,73
6429,W,9556,18,123,67
6430,S,9421,70,372,5
6431,W,7026,59,327,9
6432,W,4217,70,382,49
6433,C,4200,35,111,70
6434,E,4304,86,448,23
6435,E,241,95,308,96
6436,N,8243,39,58,17
6437,S,2944,63,299,100
6438,S,4364,29,246,30
6439,C,5986,75,288,15
6440,C,435,46,251,94
6441,E,998,79,403,83
6442,C,9756,65,437,52
6443,S,8151,62,443,3
6444,E,33,70,93,2
6445,N,7715,70,478,67
6446,S,4098,10,143,24
6447,E,3258,30,382,38
6448,E,4646,99,277,67
6449,W,4754,37,209,4
6450,W,7362,73,111,28
6451,W,2708,25,117,41
6452,C,3347,4,64,77
6453,N,2886,11,161,41
6454,C,1228,5,137,22
6455,E,9958,26,264,17
6456,C,7983,87,144,65
6457,E,2748,46,145,6
6458,C,8197,98,387,54
6459,W,8406,27,148,13
6460,W,822,79,159,63
6461,W,4224,68,205,95
6462,N,8104,73,84,80
6463,S,4453,80,96,73
6464,E,8840,38,500,13
6465,N,2860,71,121,44
6466,W,5257,7,222,79
6467,S,2564,98,136,48
6468,E,9340,47,398,2
6469,W,5411,33,171,80
6470,W,3133,73,277,41
6471,N,6564,55,436,62
6472,C,9475,5,136,80
6473,N,246,28,205,33
6474,N,1308,79,59,86
6475,E,4927,10,164,42
6476,W,9721,30,389,63
6477,E,6654,25,229,69
6478,E,97,85,393,90
6479,N,1317,57,495,9
6480,N,5351,51,436,33
6481,W,1703,99,221,7
6482,C,7968,47,149,61
6483,C,8828,66,268,92
6484,W,6629,43,103,74
6485,C,9071,58,149,24
6486,N,8337,98,286,37
6487,W,6501,6,392,25
6488,E,6786,37,92,10
6489,E,7437,7,378,45
6490,W,9248,69,326,8
6491,E,9631,20,73,72
6492,E,1670,55,374,40
6493,C,3911,63,157,66
6494,C,3714,84,184,75
6495,S,4679,66,306,81
6496,S,6452,55,305,79
6497,W,572,73,60,20
6498,C,320,27,254,53
6499,N,8379,52,85,51
6500,S,6782,45,125,94
6501,C,2651,46,438,11
6502,S,1907,47,153,59
6503,E,2560,62,353,60
6504,W,6159,22,435,25
6505,S,793,98,286,97
6506,E,3621,38,299,96
6507,E,3312,13,163,15
6508,E,9806,64,196,10
6509,N,3625,58,104,49
6510,E,6299,68,417,59
6511,S,8669,51,131,68
6512,E,6768,28,385,86
6513,N,9834,86,228,17
6514,E,9448,47,92,100
6515,C,7995,8,234,87
6516,C,2421,99,52,18
6517,N,8933,86,176,96
6518,W,2153,9,461,1
6519,N,9973,61,70,8
6520,C,4908,23,410,67
6521,W,903,96,95,3
6522,E,3519,77,288,2
6523,W,8068,19,373,74
6524,E,2273,7,61,6
6525,E,7318,51,498,32
6526,S,2582,59,406,51
6527,S,6973,27,283,31
6528,S,46,10,267,62
6529,E,4079,68,456,78
6530,E,1394,70,158,75
6531,W,1981,89,191,97
6532,E,708,75,469,33
6533,N,323,8,391,68
6534,W,4967,20,144,60
6535,W,5497,47,139,64
6536,W,3443,19,472,57
6537,E,3064,98,267,50
6538,N,2862,25,280,10
6539,E,3643,86,280,80
6540,S,4749,76,246,92
6541,S,1113,63,161,94
6542,W,7915,60,324,46
6543,C,7063,46,84,45
6544,C,467,82,435,66
6545,E,4396,86,259,69
6546,W,7536,41,212,51
6547,N,5784,47,72,64
6548,E,2009,72,94,48
6549,C,7995,10,54,11
6550,S,1914,46,80,50
6551,N,1133,100,256,80
6552,W,4352,32,498,71
6553,S,9906,39,391,32
6554,S,7763,32,281,47
6555,C,2964,31,463,26
6556,E,1006,42,276,18
6557,N,4584,51,454,10
6558,C,7452,3,485,27
6559,E,4836,47,163,13
6560,S,58,74,170,46
6561,N,103,58,382,72
6562,W,4423,25,95,38
6563,E,4611,71,441,69
6564,E,8487,36,77,23
6565,S,6207,88,116,13
6566,C,7107,63,140,58
6567,C,4648,33,414,76
6568,N,2355,9,156,93
6569,E,8027,14,399,86
6570,C,5666,35,285,31
6571,E,7475,17,316,80
6572,C,3175,22,484,100
6573,S,2981,58,53,25
6574,S,1813,29,302,88
6575,W,2988,11,374,20
6576,S,773,25,295,82
6577,S,3443,46,456,7
6578,S,6739,31,339,36
6579,S,6148,94,295,70
6580,E,3602,91,406,21
6581,C,8054,41,95,65
6582,C,6513,54,144,66
6583,N,4253,94,244,66
6584,S,7476,1,108,10
6585,E,7022,48,142,55
6586,W,4481,77,284,46
6587,S,4067,34,470,73
6588,S,5328,55,404,69
6589,S,3500,7,225,73
6590,W,5964,86,339,71
6591,S,4231,13,458,75
6592,W,3353,66,463,37
6593,C,3493,97,315,29
6594,N,6402,89,448,58
6595,C,7379,26,284,9
6596,C,4149,33,389,71
6597,S,1345,65,418,74
6598,C,343,45,83,75
6599,C,9856,69,136,50
6600,N,7272,40,201,46
6601,N,8582,88,379,100
6602,S,1888,7,94,72
6603,C,5101,83,477,98
6604,N,8881,81,344,93
6605,W,3735,13,333,56
6606,W,2118,95,159,42
6607,E,6346,35,131,29
6608,E,8729,65,417,54
6609,E,4627,10,126,31
6610,E,9867,83,71,91
6611,W,5473,18,95,15
6612,S,8744,61,412,42
6613,W,2649,80,307,64
6614,N,7055,33,343,79
6615,E,8397,81,112,56
6616,W,6777,59,168,94
6617,S,5506,28,88,79
6618,C,353,32,500,83
6619,E,3101,51,395,28
6620,W,7099,42,256,15
6621,S,5535,39,272,50
6622,S,3436,51,391,97
6623,N,2302,23,195,97
6624,S,9739,96,379,69
6625,W,3521,64,221,99
6626,W,3567,95,53,11
6627,S,2126,80,84,30
6628,S,5260,61,214,7
6629,W,1282,11,129,69
6630,S,9499,55,337,29
6631,N,315,92,272,96
6632,W,3255,90,195,64
6633,W,5976,54,392,93
6634,E,1224,2,388,20
6635,C,1040,96,415,87
6636,C,2411,6,456,5
6637,C,1229,1,422,19
6638,W,8500,31,96,80
6639,E,8781,27,127,44
6640,S,9799,98,306,43
6641,C,709,20,116,65
6642,S,6130,57,355,12
6643,N,9711,57,64,86
6644,S,5704,6,154,14
6645,N,6943,72,330,60
6646,W,8847,79,374,69
6647,W,6832,17,237,91
6648,C,1531,89,419,4
6649,C,9704,82,74,50
6650,E,9134,21,127,65
6651,C,9975,54,471,47
6652,E,705,65,386,12
6653,W,4247,17,438,37
6654,W,8580,57,247,29
6655,S,4166,38,169,30
6656,S,2867,88,80,28
6657,W,2325,31,327,18
6658,S,384,56,208,86
6659,N,6062,61,310,68
6660,S,585,34,244,13
6661,E,3601,92,416,97
6662,C,5668,86,383,54
6663,E,3777,8,500,6
6664,E,1938,47,487,56
6665,S,8771,85,425,96
6666,C,1032,73,159,9
6667,S,3353,90,447,71
6668,E,2561,18,376,69
6669,N,4867,97,354,48
6670,N,4587,51,146,88
6671,E,4178,56,372,22
6672,N,7428,76,280,57
6673,N,981,13,462,31
6674,E,7051,26,238,47
6675,S,7605,42,303,42
6676,S,8950,49,457,24
6677,S,770,5,343,26
6678,W,8842,11,144,19
6679,C,209,86,410,67
6680,E,5675,11,142,15
6681,E,8364,39,248,93
6682,S,4676,63,379,80
6683,W,3256,80,477,47
6684,W,5816,92,55,38
6685,S,1828,47,314,61
6686,E,8068,27,184,81
6687,N,329,7,96,9
6688,N,5641,48,86,54
6689,S,4717,30,220,28
6690,E,7844,44,125,30
6691,C,9147,13,384,11
6692,C,8771,99,301,29
6693,S,6239,29,122,69
6694,E,6784,28,493,22
6695,S,2077,62,209,79
6696,E,7813,89,244,46
6697,E,4297,47,111,4
6698,C,4577,93,170,85
6699,C,3693,63,182,85
6700,E,1081,93,201,98
6701,N,4669,53,168,28
6702,E,4050,61,136,99
6703,E,6401,25,185,15
6704,E,1814,72,432,58
6705,E,3088,80,322,82
6706,E,1742,76,312,97
6707,S,5195,85,228,75
6708,C,7992,55,293,89
6709,S,3296,48,107,24
6710,N,8176,8,462,3
6711,E,8835,51,172,9
6712,N,5239,64,399,38
6713,C,3733,42,254,3
6714,C,8316,76,441,88
6715,C,6408,36,162,80
6716,E,1723,95,410,54
6717,S,1328,68,81,12
6718,S,6756,50,111,90
6719,W,5713,76,185,63
6720,W,4588,44,276,94
6721,W,9800,13,455,35
6722,S,819,97,288,76
6723,C,3541,82,301,97
6724,S,6860,29,282,71
6725,N,9397,68,428,87
6726,N,7573,28,317,44
6727,N,4276,59,447,84
6728,N,2526,94,500,17
6729,C,6279,30,369,49
6730,W,7784,31,234,48
6731,N,4517,15,76,13
6732,N,8913,83,465,83
6733,W,7919,83,314,23
6734,E,6986,34,137,71
6735,N,428,19,397,39
6736,E,6770,42,292,90
6737,E,3001,52,202,28
6738,C,9353,23,185,4
6739,C,6477,77,283,52
6740,E,7281,38,157,41
6741,C,905,87,129,7
6742,C,6363,89,261,59
6743,C,1814,65,72,63
6744,S,753,4,279,73
6745,W,761,7,57,4
6746,S,2142,28,213,24
6747,S,2706,34,374,81
6748,N,379,22,345,33
6749,N,6598,43,218,89
6750,E,5234,54,215,4
6751,C,2416,66,80,94
6752,S,3219,2,465,23
6753,C,8659,74,387,75
6754,N,8964,15,86,8
6755,E,1575,85,164,85
6756,W,884,50,325,4
6757,S,7546,62,430,64
6758,E,5584,28,167,73
6759,W,3327,30,181,86
6760,S,6845,94,442,18
6761,S,549,90,139,90
6762,S,7960,68,365,30
6763,E,1042,37,211,63
6764,S,4101,14,283,25
6765,N,1897,94,292,90
6766,W,794,30,70,99
6767,E,4438,16,188,8
6768,W,5402,34,166,100
6769,S,91,86,461,41
6770,N,9481,17,153,6
6771,C,3678,27,453,90
6772,N,6711,3,67,53
6773,S,4495,43,120,74
6774,E,2390,69,369,93
6775,S,648,83,312,55
6776,S,8762,57,118,68
6777,N,9931,45,103,5
6778,C,6516,15,291,92
6779,C,1713,28,474,17
6780,C,8514,9,188,22
6781,S,2964,33,198,46
6782,N,4279,70,248,74
6783,N,8989,61,345,37
6784,C,4989,99,69,19
6785,W,9356,82,74,45
6786,S,9401,80,145,1
6787,W,8735,65,218,30
6788,N,3387,26,226,19
6789,C,3835,70,479,90
6790,W,3675,19,121,90
6791,E,4260,99,298,36
6792,S,1836,12,435,45
6793,N,6678,90,59,87
6794,N,57,64,176,62
6795,W,8023,30,367,82
6796,E,6451,2,79,40
6797,N,4888,2,102,21
6798,N,6959,91,190,44
6799,E,9831,3,131,68
6800,W,7491,57,254,79
6801,C,3966,27,341,37
6802,C,5810,25,348,75
6803,C,544,9,313,61
6804,N,7804,90,186,50
6805,W,4994,89,445,4
6806,C,3895,19,477,74
6807,W,7336,87,301,21
6808,E,2698,78,176,30
6809,S,6445,10,233,51
6810,C,7336,33,419,90
6811,W,2751,49,488,55
6812,C,3644,81,74,24
6813,E,9823,57,74,39
6814,E,1778,37,211,49
6815,S,897,33,499,93
6816,N,6445,50,365,91
6817,W,4651,62,302,61
6818,W,2887,33,311,40
6819,N,8053,82,124,55
6820,N,9555,79,357,37
6821,C,609,53,255,12
6822,N,6969,61,215,67
6823,W,1175,4,88,50
6824,E,8773,95,63,44
6825,E,8230,4,442,62
6826,N,6149,18,431,20
6827,S,496,52,86,27
6828,W,6342,89,217,38
6829,S,2665,76,209,47
6830,C,3589,91,198,7
6831,E,5177,12,241,72
6832,C,2562,83,377,84
6833,C,8378,32,241,63
6834,N,8894,96,468,69
6835,C,8596,12,251,45
6836,W,1548,92,182,87
6837,C,1420,95,211,31
6838,C,6367,98,288,90
6839,E,2321,56,460,51
6840,W,1784,99,337,83
6841,N,9769,50,274,66
6842,W,1247,61,433,81
6843,W,8867,93,126,59
6844,C,2192,64,107,76
6845,C,9579,40,293,38
6846,E,9535,89,266,72
6847,E,9133,3,241,60
6848,C,7446,26,345,77
6849,W,5632,55,146,84
6850,N,3713,21,96,51
6851,C,3377,99,398,89
6852,W,4841,64,323,11
6853,W,638,75,445,81
6854,E,5178,54,470,36
6855,N,570,76,246,24
6856,W,6876,62,453,65
6857,S,2912,49,152,9
6858,C,4990,25,436,17
6859,N,7352,21,266,75
6860,N,7678,2,130,80
6861,C,9617,96,90,49
6862,E,1761,45,50,56
6863,W,5433,26,66,34
6864,E,8342,52,491,17
6865,N,5676,93,189,18
6866,N,41,27,417,49
6867,C,1108,64,193,93
6868,W,450,85,113,11
6869,W,667,34,253,47
6870,C,1573,53,266,53
6871,S,631,70,101,31
6872,N,9353,49,343,34
6873,W,8678,71,405,35
6874,W,9150,19,57,95
6875,W,3401,40,393,60
6876,E,1463,77,137,31
6877,C,162,15,441,25
6878,S,8229,91,334,59
6879,S,555,89,367,29
6880,C,1012,78,188,44
6881,C,7702,24,188,17
6882,N,9596,8,166,15
6883,N,6448,45,190,14
6884,S,387,90,209,16
6885,N,5798,75,349,23
6886,E,448,92,372,23
6887,S,8039,50,146,96
6888,C,5528,89,462,10
6889,N,5735,49,78,68
6890,N,7403,66,319,64
6891,N,8491,92,126,34
6892,S,5865,60,432,29
6893,W,9510,24,302,94
6894,S,9425,21,431,79
6895,C,1178,9,76,24
6896,W,1513,50,124,94
6897,E,6845,21,58,69
6898,S,3057,3,478,74
6899,S,4181,9,396,9
6900,C,7893,30,167,76
6901,W,7731,23,433,6
6902,E,7684,86,53,2
6903,W,6994,37,498,59
6904,N,6033,20,366,9
6905,S,5052,9,491,92
6906,W,8800,87,193,22
6907,S,2870,48,54,68
6908,C,1694,57,50,67
6909,W,1313,44,407,2
6910,C,5549,33,170,66
6911,C,7124,69,147,17
6912,E,1834,2,316,73
6913,W,6904,75,264,72
6914,N,5651,87,302,7
6915,E,9818,89,172,96
6916,N,1068,79,108,62
6917,E,4806,21,489,53
6918,W,6270,92,444,68
6919,W,9242,72,421,35
6920,S,5919,15,165,9
6921,W,4397,26,143,36
6922,W,2020,54,386,64
6923,W,877,40,304,16
6924,C,2321,60,427,49
6925,C,5820,47,59,27
6926,E,6577,39,251,67
6927,C,5571,28,146,51
6928,C,9065,4,100,83
6929,C,3109,73,405,4
6930,E,5594,58,324,55
6931,N,8930,55,347,14
6932,S,7064,87,353,43
6933,C,1234,66,379,64
6934,W,1981,66,82,50
6935,S,5124,46,258,85
6936,N,3654,43,304,81
6937,C,1730,16,176,4
6938,E,1407,79,230,83
6939,C,9419,54,161,5
6940,C,7378,52,183,83
6941,W,5322,65,182,52
6942,S,3403,32,71,29
6943,N,6635,20,383,23
6944,E,765,16,463,81
6945,N,63,14,119,76
6946,E,8235,14,247,45
6947,W,7382,6,377,85
6948,W,6019,11,172,42
6949,E,2709,17,413,39
6950,W,582,8,344,12
6951,S,6119,72,238,13
6952,E,6075,80,209,66
6953,C,127,71,238,35
6954,E,6190,96,269,98
6955,N,743,11,62,81
6956,N,2703,76,431,14
6957,W,9700,39,139,24
6958,N,1386,87,422,66
6959,W,3923,58,70,92
6960,W,3472,50,345,64
6961,C,3422,96,494,32
6962,E,9347,44,211,35
6963,N,885,37,302,17
6964,E,8399,38,382,16
6965,E,816,73,219,90
6966,W,5347,46,320,70
6967,N,5566,67,227,1
6968,E,2963,78,73,33
6969,W,1008,78,210,7
6970,E,4529,40,143,59
6971,E,866,16,223,3
6972,S,4008,49,498,14
6973,N,9348,67,371,81
6974,E,3073,40,493,56
6975,S,6159,7,280,25
6976,C,4845,25,91,77
6977,S,1219,92,334,16
6978,N,3553,70,63,5
6979,W,9159,77,446,58
6980,N,6317,56,95,56
6981,E,3688,69,389,24
6982,W,730,14,206,26
6983,C,8465,77,498,37
6984,S,7981,23,96,44
6985,S,4609,74,154,24
6986,S,9966,18,482,15
6987,W,5967,47,98,81
6988,C,7642,87,247,54
6989,S,8101,62,306,6
6990,N,6439,36,294,34
6991,C,4356,18,223,96
6992,S,9571,9,235,100
6993,S,6718,45,151,33
6994,S,9959,10,136,33
6995,S,2171,58,253,18
6996,E,7714,70,99,17
6997,C,1531,62,413,80
6998,E,4706,61,295,15
6999,W,4826,98,374,20
7000,W,2079,58,380,45
7001,N,3457,26,358,67
7002,W,8420,21,433,20
7003,W,3790,36,500,27
7004,E,9326,56,177,13
7005,N,6100,17,492,81
7006,C,9582,46,267,94
7007,C,8326,85,240,13
7008,N,2704,23,399,37
7009,E,7694,52,475,21
7010,E,3080,8,142,29
7011,W,5625,88,276,98
7012,S,1100,53,283,51
7013,E,6087,95,221,82
7014,N,9137,50,443,28
7015,W,1524,39,360,89
7016,E,9244,52,499,13
7017,C,4392,2,315,42
7018,S,222,86,439,79
7019,W,9686,5,218,95
7020,C,1725,72,315,95
7021,N,9577,88,266,63
7022,N,7735,7,465,70
7023,C,9018,23,153,72
7024,E,7669,79,495,44
7025,E,6024,3,224,12
7026,N,1318,49,311,8
7027,C,4135,79,284,85
7028,N,5184,38,121,25
7029,N,4705,24,366,45
7030,W,5786,60,73,14
7031,W,1076,81,424,35
7032,N,7292,69,109,38
7033,W,4504,1,338,21
7034,S,5848,26,488,1
7035,C,2969,92,458,6
7036,W,4492,75,58,31
7037,W,4184,48,417,52
7038,C,8459,16,402,54
7039,W,7306,93,495,28
7040,W,479,5,50,22
7041,C,2764,28,442,72
7042,W,5177,86,401,23
7043,E,2069,80,159,52
7044,W,577,5,304,4
7045,C,8422,16,65,59
7046,N,9023,83,219,96
7047,E,9000,17,464,91
7048,W,1586,77,398,90
7049,E,8958,20,137,69
7050,W,5483,2,286,12
7051,W,8916,70,272,11
7052,S,1149,56,476,71
7053,N,7476,51,61,75
7054,W,2670,53,290,24
7055,N,1137,40,462,5
7056,C,2982,75,390,45
7057,W,4675,19,442,36
7058,W,8062,87,318,72
7059,C,779,40,58,27
7060,W,5797,61,345,80
7061,N,3276,37,100,36
7062,N,1271,30,117,76
7063,N,3632,73,108,96
7064,S,8019,8,115,17
7065,E,1593,54,411,74
7066,E,4359,29,252,28
7067,C,688,12,247,27
7068,S,5844,82,211,52
7069,W,6915,64,344,92
7070,N,1690,51,204,100
7071,S,4191,96,496,87
7072,E,2182,16,56,3
7073,E,702,7,441,80
7074,C,4797,52,324,30
7075,W,7492,74,68,42
7076,W,4186,12,327,7
7077,W,9672,43,386,28
7078,E,1839,27,421,90
7079,C,2445,89,390,87
7080,C,3132,13,234,44
7081,C,6035,74,85,78
7082,W,5286,28,94,14
7083,W,8977,6,152,51
7084,N,1984,61,87,40
7085,C,4821,53,110,64
7086,S,6142,27,235,42
7087,C,3664,12,127,16
7088,S,1220,93,151,33
7089,W,9906,15,141,11
7090,E,4224,2,264,94
7091,N,9063,36,240,29
7092,C,456,62,153,88
7093,S,4006,55,106,65
7094,N,5731,50,222,42
7095,E,6976,72,442,67
7096,W,74,62,409,95
7097,C,9267,33,268,52
7098,W,3501,97,176,27
7099,C,8018,3,392,11
7100,S,5875,78,277,22
7101,C,8726,66,443,45
7102,W,6257,2,334,85
7103,W,305,50,155,31
7104,E,2596,80,168,42
7105,N,3527,97,63,51
7106,S,2418,30,201,61
7107,C,5814,33,490,25
7108,N,8888,53,293,77
7109,C,1867,81,378,53
7110,E,8514,17,425,94
7111,E,1993,80,202,40
7112,W,1955,70,458,33
7113,W,2897,26,400,76
7114,W,5781,66,425,22
7115,W,8307,4,363,12
7116,S,9959,73,105,82
7117,W,5051,57,250,44
7118,N,7688,4,413,21
7119,S,2671,47,242,66
7120,S,121,29,449,31
7121,C,5423,11,126,34
7122,N,7633,23,354,9
7123,C,8477,41,357,20
7124,C,2982,47,464,41
7125,E,623,42,141,74
7126,N,9227,52,396,88
7127,S,7019,96,155,7
7128,N,9968,95,456,56
7129,S,1956,51,403,55
7130,W,6167,27,171,83
7131,N,8462,55,473,15
7132,W,325,43,322,81
7133,C,2989,24,278,21
7134,W,171,32,440,48
7135,C,8653,58,480,31
7136,E,9638,35,482,3
7137,C,4225,7,459,37
7138,W,5383,81,372,4
7139,S,3022,7,235,71
7140,N,8420,84,229,25
7141,N,5296,82,184,42
7142,N,6924,4,246,60
7143,N,1008,50,269,7
7144,E,6877,38,231,13
7145,N,4513,3,367,3
7146,E,9259,97,165,13
7147,W,4764,56,229,86
7148,E,1314,9,90,38
7149,C,6796,94,326,90
7150,S,7728,31,215,53
7151,N,4397,42,76,78
7152,S,8055,73,142,81
7153,S,4206,83,383,89
7154,C,8228,34,426,22
7155,S,7770,15,401,5
7156,S,1229,10,66,66
7157,N,9838,70,405,83
7158,S,1815,6,310,84
7159,E,4182,41,228,52
7160,W,1053,73,189,47
7161,S,8607,82,258,44
7162,E,2828,88,485,1
7163,N,8537,84,207,31
7164,W,2928,65,453,75
7165,S,9235,30,335,10
7166,N,2344,60,419,6
7167,S,4047,12,54,22
7168,E,7448,85,156,43
7169,C,5684,86,370,38
7170,C,8108,34,350,59
7171,C,8548,69,103,68
7172,C,769,57,236,41
7173,C,7588,99,178,19
7174,E,7675,53,480,48
7175,E,7960,1,374,61
7176,S,2081,27,129,15
7177,W,7141,24,294,30
7178,E,962,84,327,42
7179,E,6606,65,361,31
7180,S,3759,25,294,78
7181,E,8716,100,495,45
7182,N,4230,4,257,28
7183,N,6333,99,78,7
7184,N,260,33,117,96
7185,N,6466,3,405,69
7186,E,2158,93,306,65
7187,C,4513,20,294,43
7188,S,7285,60,244,77
7189,W,7290,29,406,56
7190,N,586,6,344,9
7191,E,7154,64,83,93
